%             X (in)              Y (in)              Z (in)         RealPolX         RealPolY         RealPolZ       RealFieldX       RealFieldY       RealFieldZ        RealFluxX        RealFluxY        RealFluxZ            |Pol|          |Field|           |Flux|
            -7.75        3.0817489           -0.125         116176.9        1209882.9       -21567.133        116.29319         1211.094       -21.588721       0.14613833        1.5219056     -0.027129188        1215639.3        1216.8561        1.5291465 
            -7.75        2.8249365           -0.125        60509.026        1536618.3       -17478.706        60.569595        1538.1565       -17.496202      0.076113998        1.9329044     -0.021986376        1537908.5         1539.448        1.9345274 
            -7.75        2.5681241           -0.125        37799.162          1745491       -7454.6216        37.836999        1747.2382       -7.4620837      0.047547375        2.1956443    -0.0093771309        1745916.1        1747.6638        2.1961791 
            -7.75        2.3113117           -0.125        10100.856        1873986.4       -3366.8985        10.110967        1875.8623       -3.3702688      0.012705816        2.3572781    -0.0042352046        1874016.7        1875.8925        2.3573161 
            -7.75        2.0544993           -0.125       -2923.4673        1937989.7       -2049.1998       -2.9263937        1939.9296        -2.051251    -0.0036774148        2.4377874     -0.002577678          1937993        1939.9329        2.4377916 
            -7.75        1.7976869           -0.125       -7755.0921        1971167.6        -1662.378        -7.762855        1973.1407       -1.6640421    -0.0097550912        2.4795218    -0.0020910969        1971183.5        1973.1567        2.4795418 
            -7.75        1.5408745           -0.125       -8880.5058        1989972.9       -1438.0391       -8.8893952        1991.9649       -1.4394786     -0.011170743        2.5031769    -0.0018089021        1989993.2        1991.9852        2.5032024 
            -7.75         1.284062           -0.125       -8284.7277          2001641       -1234.4818       -8.2930207        2003.6447       -1.2357176     -0.010421317        2.5178541    -0.0015528485        2001658.5        2003.6622        2.5178762 
            -7.75        1.0272496           -0.125       -7091.5809        2009360.3       -1016.8905       -7.0986796        2011.3717       -1.0179084    -0.0089204638        2.5275642    -0.0012791414        2009373.1        2011.3845        2.5275802 
            -7.75       0.77043723           -0.125       -5429.5358        2014579.3       -783.73035       -5.4349707        2016.5959      -0.78451487    -0.0068297856        2.5341292   -0.00098585046        2014586.8        2016.6034        2.5341385 
            -7.75       0.51362482           -0.125       -3637.4148        2018163.4       -540.80934       -3.6410558        2020.1836      -0.54135069    -0.0045754857        2.5386376   -0.00068028134        2018166.8         2020.187        2.5386418 
            -7.75       0.25681241           -0.125        -1865.719        2020358.7       -290.57699       -1.8675866         2022.381      -0.29086786    -0.0023468785         2.541399   -0.00036551533        2020359.6        2022.3819        2.5414001 
            -7.75    8.2572837e-16           -0.125       -89.581781        2021211.4       -38.434281     -0.089671452        2023.2347     -0.038472753   -0.00011268447        2.5424717   -4.8346288e-05        2021211.4        2023.2347        2.5424717 
            -7.75      -0.25681241           -0.125        1685.8741        2020748.2        213.82959        1.6875617        2022.7709       0.21404363     0.0021206526        2.5418889    0.00026897516        2020748.9        2022.7717        2.5418898 
            -7.75      -0.51362482           -0.125        3455.4745        2018940.2        464.40254        3.4589335        2020.9611       0.46486741      0.004346624        2.5396147    0.00058416961        2018943.2        2020.9641        2.5396184 
            -7.75      -0.77043723           -0.125        5243.8354        2015738.5        707.89758        5.2490845        2017.7562       0.70860618     0.0065961941        2.5355873    0.00089046079        2015745.4        2017.7632         2.535596 
            -7.75       -1.0272496           -0.125        6900.0325        2010893.9        941.91205        6.9069394        2012.9069        0.9428549      0.008679516        2.5294933     0.0011848264          2010906        2012.9189        2.5295085 
            -7.75        -1.284062           -0.125        8084.0177        2003536.4        1160.6643        8.0921098        2005.5419        1.1618261      0.010168845        2.5202383     0.0014599937          2003553        2005.5586        2.5202593 
            -7.75       -1.5408745           -0.125        8665.3311        1992209.1        1365.7812        8.6740051        1994.2033        1.3671484      0.010900076        2.5059898     0.0017180093        1992228.4        1994.2227        2.5060141 
            -7.75       -1.7976869           -0.125        7515.3285        1973708.6        1591.9949        7.5228514        1975.6842        1.5935885     0.0094534938         2.482718     0.0020025624        1973723.5        1975.6992        2.4827369 
            -7.75       -2.0544993           -0.125         2639.368        1940769.3        1980.3494          2.64201         1942.712        1.9823318     0.0033200477        2.4412839     0.0024910716        1940772.1        1942.7148        2.4412875 
            -7.75       -2.3113117           -0.125       -10468.312        1876882.1         3294.949       -10.478791        1878.7609        3.2982472     -0.013168037        2.3609206     0.0041446997        1876914.2         1878.793        2.3609609 
            -7.75       -2.5681241           -0.125       -38318.168        1748295.3        7357.3486       -38.356524        1750.0453        7.3647133      -0.04820023        2.1991718     0.0092547717        1748730.6        1750.4811        2.1997194 
            -7.75       -2.8249365           -0.125        -61250.53        1539105.9        17270.764       -61.311842        1540.6466        17.288052     -0.077046733        1.9360336      0.021724807          1540421         1541.963        1.9376878 
            -7.75       -3.0817489           -0.125       -117340.32        1211621.4        21321.919       -117.45777        1212.8343        21.343262      -0.14760179        1.5240925      0.026820734        1217476.9        1218.6955         1.531458 
             -7.5        2.9823376           -0.125        402797.15        1440849.2        -15862.87        403.20035        1442.2915       -15.878749       0.50667651        1.8124369     -0.019953825        1496176.3         1497.674        1.8820326 
             -7.5        2.7338095           -0.125        240825.75        1734258.5       -9822.4419        241.06682        1735.9945       -9.8322742        0.3029335         2.181515       -0.0123556        1750927.2        1752.6799        2.2024825 
             -7.5        2.4852814           -0.125        127853.32        1887110.4       -5640.6255         127.9813        1888.9994       -5.6462718       0.16082604        2.3737867    -0.0070953144          1891445        1893.3383        2.3792391 
             -7.5        2.2367532           -0.125        54204.013        1946278.5       -3460.8779        54.258271        1948.2268       -3.4643423      0.068182954         2.448214    -0.0043534209        1947036.3        1948.9852        2.4491671 
             -7.5        1.9882251           -0.125        19627.874        1974707.4       -2659.0064        19.647522        1976.6841        -2.661668      0.024689804        2.4839745    -0.0033447507        1974806.8        1976.7835        2.4840995 
             -7.5         1.739697           -0.125        4735.4112        1990548.6       -2250.5379        4.7401513        1992.5412       -2.2527907     0.0059566498        2.5039011    -0.0028309403        1990555.5        1992.5481        2.5039098 
             -7.5        1.4911688           -0.125       -1477.0514        2000774.8       -1929.6077         -1.47853        2002.7776       -1.9315392    -0.0018579756        2.5167646    -0.0024272437        2000776.3        2002.7791        2.5167664 
             -7.5        1.2426407           -0.125       -3455.8774        2008005.8       -1626.9595       -3.4593368        2010.0158       -1.6285881    -0.0043471308        2.5258603    -0.0020465442        2008009.4        2010.0194        2.5258649 
             -7.5       0.99411255           -0.125       -3827.4844        2013587.4        -1319.275       -3.8313157         2015.603       -1.3205956    -0.0048145733        2.5328814    -0.0016595094        2013591.4         2015.607        2.5328865 
             -7.5       0.74558441           -0.125       -3319.4648          2017711       -1006.4467       -3.3227876        2019.7307       -1.0074541    -0.0041755381        2.5380685    -0.0012660042          2017714        2019.7337        2.5380723 
             -7.5       0.49705627           -0.125        -2238.967        2020481.9       -689.56919       -2.2412083        2022.5044      -0.69025945    -0.0028163854         2.541554    -0.0008674056        2020483.2        2022.5057        2.5415557 
             -7.5       0.24852814           -0.125       -1137.1155        2022201.4       -370.22635       -1.1382537        2024.2256      -0.37059694    -0.0014303718        2.5437169   -0.00046570585        2022201.7        2024.2259        2.5437173 
             -7.5    7.4246165e-16           -0.125        12.658095        2022895.6       -50.239101      0.012670766        2024.9205      -0.05028939    1.5922554e-05        2.5445901   -6.3195512e-05        2022895.6        2024.9205        2.5445901 
             -7.5      -0.24852814           -0.125         1161.056        2022581.3        269.94315        1.1622182         2024.606       0.27021337     0.0014604865        2.5441949    0.00033956013        2022581.7        2024.6063        2.5441953 
             -7.5      -0.49705627           -0.125        2258.7347        2021239.9        589.83907        2.2609957        2023.2631        0.5904295      0.002841251        2.5425074    0.00074195559        2021241.2        2023.2645        2.5425091 
             -7.5      -0.74558441           -0.125        3331.8005          2018843        907.65154        3.3351356        2020.8638        0.9085601     0.0041910551        2.5394924     0.0011417303        2018845.9        2020.8668        2.5394961 
             -7.5      -0.99411255           -0.125         3828.048        2015086.8        1221.7996        3.8318799        2017.1039        1.2230226     0.0048152823        2.5347675     0.0015368955        2015090.8        2017.1079        2.5347726 
             -7.5       -1.2426407           -0.125        3438.1885        2009863.2        1531.2727        3.4416301        2011.8751        1.5328055     0.0043248799        2.5281968     0.0019261802        2009866.7        2011.8786        2.5282012 
             -7.5       -1.4911688           -0.125        1430.4307        2002976.8         1836.272        1.4318626        2004.9818        1.8381101     0.0017993316        2.5195344     0.0023098373        2002978.2        2004.9832        2.5195361 
             -7.5        -1.739697           -0.125       -4832.0119        1993074.4        2160.1138       -4.8368487        1995.0695        2.1622761    -0.0060781634        2.5070783     0.0027171962        1993081.5        1995.0766        2.5070871 
             -7.5       -1.9882251           -0.125       -19815.666        1977523.1        2572.1346       -19.835501        1979.5026        2.5747094     -0.024926026        2.4875163     0.0032354752          1977624        1979.6036        2.4876433 
             -7.5       -2.2367532           -0.125       -54567.272        1949322.7        3376.9962       -54.621894         1951.274        3.3803765     -0.068639896        2.4520432     0.0042479064        1950089.2        1952.0413        2.4530074 
             -7.5       -2.4852814           -0.125       -128551.88        1890261.9        5553.1114       -128.68056        1892.1541        5.5586701      -0.16170477        2.3777509     0.0069852309        1894636.3        1896.5328        2.3832534 
             -7.5       -2.7338095           -0.125       -242079.34        1737276.6        9705.6258       -242.32166        1739.0156        9.7153411      -0.30451038        2.1853115      0.012208658        1754088.5        1755.8444        2.2064591 
             -7.5       -2.9823376           -0.125       -404815.14        1443554.8        15673.125       -405.22036        1444.9998        15.688814      -0.50921492        1.8158404      0.019715145        1499323.7        1500.8245        1.8859917 
            -7.25        2.8829264           -0.125         636991.4        1803946.6       -5823.4339        637.62903        1805.7524       -5.8292632       0.80126827        2.2691753    -0.0073252681        1913116.7        1915.0317        2.4064998 
            -7.25        2.6426825           -0.125        285182.11        2014650.5        -5068.019        285.46757        2016.6672        -5.073092       0.35872913        2.5342187    -0.0063750355        2034741.1        2036.7779        2.5594905 
            -7.25        2.4024387           -0.125        118124.84        2017146.5       -4011.6648        118.24308        2019.1657       -4.0156805       0.14858864        2.5373584    -0.0050462529        2020606.2        2022.6289        2.5417104 
            -7.25        2.1621948           -0.125        49402.007        2004610.2       -3238.3115        49.451459        2006.6168       -3.2415531      0.062142536        2.5215891    -0.0040734558        2005221.5        2007.2287         2.522358 
            -7.25        1.9219509           -0.125        18874.622        2000909.9       -2729.5887        18.893516        2002.9129        -2.732321      0.023742292        2.5169345    -0.0034335359        2001000.8        2003.0038        2.5170488 
            -7.25        1.6817071           -0.125        5937.2004        2002173.8         -2334.22        5.9431436         2004.178       -2.3365566     0.0074683745        2.5185244    -0.0029362036          2002184        2004.1882        2.5185372 
            -7.25        1.4414632           -0.125        567.35788        2005924.4       -1984.5276        0.5679258        2007.9324       -1.9865141    0.00071367661        2.5232422    -0.0024963273        2005925.5        2007.9334        2.5232436 
            -7.25        1.2012193           -0.125       -1578.0597        2010320.4       -1660.9327       -1.5796393        2012.3327       -1.6625953    -0.0019850333        2.5287719    -0.0020892789        2010321.7         2012.334        2.5287735 
            -7.25       0.96097546           -0.125       -2132.4285        2014181.5        -1337.965        -2.134563        2016.1977       -1.3393043     -0.002682371        2.5336287    -0.0016830194        2014183.1        2016.1993        2.5336307 
            -7.25        0.7207316           -0.125       -2002.4047        2017507.1       -1020.1179       -2.0044091        2019.5267        -1.021139    -0.0025188148        2.5378121    -0.0012832011        2017508.4        2019.5279        2.5378136 
            -7.25       0.48048773           -0.125        -1378.462        2020063.5       -700.95205       -1.3798418        2022.0855       -0.7016537    -0.0017339603        2.5410276   -0.00088172405          2020064        2022.0861        2.5410284 
            -7.25       0.24024387           -0.125       -649.92775        2021664.1        -381.1758      -0.65057833        2023.6878      -0.38155736   -0.00081754084        2.5430411   -0.00047947911        2021664.3        2023.6879        2.5430413 
            -7.25     4.510281e-16           -0.125        91.603731        2022337.9       -63.281849      0.091695426        2024.3622     -0.063345194    0.00011522787        2.5438886   -7.9601919e-05        2022337.9        2024.3622        2.5438886 
            -7.25      -0.24024387           -0.125        831.47956        2022035.1         254.9649       0.83231187        2024.0592       0.25522012     0.0010459139        2.5435078    0.00032071906        2022035.3        2024.0594         2.543508 
            -7.25      -0.48048773           -0.125        1555.0351          2020804        575.77822        1.5565917        2022.8268       0.57635457     0.0019560708        2.5419591    0.00072426851        2020804.6        2022.8275          2.54196 
            -7.25       -0.7207316           -0.125         2170.237        2018614.1        896.69951        2.1724094        2020.6347       0.89759711     0.0027299302        2.5392045     0.0011279538        2018615.4        2020.6361        2.5392062 
            -7.25      -0.96097546           -0.125        2286.7691        2015650.5        1217.0613        2.2890581        2017.6682        1.2182795     0.0028765153        2.5354766     0.0015309352        2015652.2        2017.6698        2.5354787 
            -7.25       -1.2012193           -0.125        1712.3526        2012146.2        1543.3233        1.7140667        2014.1604        1.5448681     0.0021539597        2.5310686     0.0019413386        2012147.5        2014.1617        2.5310702 
            -7.25       -1.4414632           -0.125       -463.49517        2008101.1        1871.1461      -0.46395913        2010.1112        1.8730191   -0.00058302824        2.5259802     0.0023537052          2008102        2010.1121        2.5259813 
            -7.25       -1.6817071           -0.125       -5882.4229        2004696.8        2226.1773       -5.8883112        2006.7035        2.2284058    -0.0073994701         2.521698     0.0028002973        2004706.7        2006.7134        2.5217104 
            -7.25       -1.9219509           -0.125       -18905.379        2003779.2        2628.6123       -18.924303         2005.785        2.6312436     -0.023780981        2.5205438     0.0033065182        2003870.1         2005.876        2.5206581 
            -7.25       -2.1621948           -0.125       -49593.954        2007833.9        3147.1137       -49.643597        2009.8438         3.150264     -0.062383984        2.5256442     0.0039587385        2008448.8        2010.4593        2.5264176 
            -7.25       -2.4024387           -0.125       -118633.02        2020746.4        3935.0186       -118.75177        2022.7692        3.9389575      -0.14922787        2.5418867       0.00494984        2024229.6        2026.2558        2.5462682 
            -7.25       -2.6426825           -0.125        -286347.6        2018571.2        5009.7129       -286.63423        2020.5918        5.0147276       -0.3601952        2.5391506     0.0063016926        2038786.4        2040.8272        2.5645791 
            -7.25       -2.8829264           -0.125       -639337.21        1807625.4        5765.1916       -639.97719        1809.4348        5.7709626      -0.80421905        2.2738028     0.0072520055        1917366.6        1919.2859        2.4118458 
               -7        2.7835151           -0.125        379923.19          2564749       -1684.3544        380.30349        2567.3163       -1.6860405       0.47790347        3.2261848     -0.002118741        2592736.3        2595.3317          3.26139 
               -7        2.5515555           -0.125        123991.39        2204859.5       -2737.5813        124.11551        2207.0666       -2.7403216       0.15596815        2.7734817    -0.0034435897        2208344.8        2210.5554        2.7778658 
               -7        2.3195959           -0.125        43341.166        2079447.5       -2641.4714        43.384551         2081.529       -2.6441155      0.054518634        2.6157265    -0.0033226936        2079900.8        2081.9828        2.6162968 
               -7        2.0876364           -0.125          16951.7        2032223.4       -2336.7747        16.968669        2034.2577       -2.3391138      0.021323458        2.5563236    -0.0029394171        2032295.5        2034.3298        2.5564142 
               -7        1.8556768           -0.125        5871.7048        2014516.8        -2049.757        5.8775823        2016.5333       -2.0518088     0.0073859878        2.5340505     -0.002578379        2014526.4        2016.5429        2.5340626 
               -7        1.6237172           -0.125        1439.8685        2009460.5       -1784.3846        1.4413098         2011.472       -1.7861707     0.0018112033        2.5276903    -0.0022445684        2009461.8        2011.4733        2.5276919 
               -7        1.3917576           -0.125       -140.91964        2009517.3        -1534.977       -0.1410607        2011.5288       -1.5365135    -0.0001772621        2.5277616    -0.0019308398        2009517.8        2011.5294        2.5277624 
               -7         1.159798           -0.125        -902.1661        2011743.6       -1295.0107      -0.90306917        2013.7574        -1.296307    -0.0011348302        2.5305622    -0.0016289874        2011744.2         2013.758        2.5305629 
               -7       0.92783838           -0.125        -1012.943        2014734.4       -1054.5279       -1.0139569        2016.7511       -1.0555835    -0.0012741759        2.5343242    -0.0013264854        2014734.9        2016.7517        2.5343249 
               -7       0.69587878           -0.125       -801.01773        2017556.2       -810.52867      -0.80181954        2019.5758      -0.81134001    -0.0010075962        2.5378738    -0.0010195599        2017556.5        2019.5761        2.5378742 
               -7       0.46391919           -0.125       -523.30348        2019793.8       -564.18772      -0.52382731        2021.8156      -0.56475247   -0.00065826081        2.5406884   -0.00070968889        2019793.9        2021.8157        2.5406886 
               -7       0.23195959           -0.125       -170.13764        2021253.7       -316.76314      -0.17030794         2023.277      -0.31708022   -0.00021401527        2.5425248   -0.00039845475        2021253.7         2023.277        2.5425249 
               -7    3.5735304e-16           -0.125        155.88693        2021857.5       -66.010262       0.15604297        2023.8814     -0.066076338    0.00019608938        2.5432843   -8.3033975e-05        2021857.5        2023.8814        2.5432844 
               -7      -0.23195959           -0.125        480.29142        2021612.5        185.19903       0.48077219        2023.6362       0.18538441    0.00060415616        2.5429762    0.00023296092        2021612.6        2023.6362        2.5429763 
               -7      -0.46391919           -0.125        828.57523        2020509.7         433.9937       0.82940463        2022.5322       0.43442813     0.0010422606        2.5415889    0.00054591849        2020509.9        2022.5324        2.5415892 
               -7      -0.69587878           -0.125        1097.9023        2018625.7        682.60701        1.0990013        2020.6463        0.6832903     0.0013810458        2.5392191    0.00085864791        2018626.1        2020.6468        2.5392196 
               -7      -0.92783838           -0.125        1297.5904        2016152.7        929.80813        1.2988893        2018.1709       0.93073887     0.0016322325        2.5361083      0.001169601        2016153.3        2018.1715        2.5361091 
               -7        -1.159798           -0.125        1169.7811        2013505.2        1174.5615         1.170952        2015.5207        1.1757372     0.0014714617         2.532778     0.0014774749        2013505.9        2015.5214        2.5327789 
               -7       -1.3917576           -0.125        385.02704        2011617.1        1419.9961       0.38541245        2013.6308        1.4214175    0.00048432357         2.530403      0.001786206        2011617.7        2013.6313        2.5304037 
               -7       -1.6237172           -0.125       -1228.5348          2011897        1676.3567       -1.2297646        2013.9109        1.6780347    -0.0015453678        2.5307551     0.0021086806        2011898.1         2013.912        2.5307565 
               -7       -1.8556768           -0.125       -5709.8235        2017297.3        1950.8584        -5.715539        2019.3166        1.9528112    -0.0071823582        2.5375481      0.002453975        2017306.3        2019.3257        2.5375595 
               -7       -2.0876364           -0.125       -16871.464          2035379         2250.568       -16.888353        2037.4164        2.2528208      -0.02122253         2.560293     0.0028309782        2035450.2        2037.4877        2.5603825 
               -7       -2.3195959           -0.125       -43407.342          2083063        2574.9286       -43.450793        2085.1481        2.5775061     -0.054601876        2.6202744     0.0032389897        2083516.8        2085.6024        2.6208452 
               -7       -2.5515555           -0.125       -124396.43        2209172.5        2702.5426       -124.52095        2211.3839        2.7052479      -0.15647764        2.7789069     0.0033995147        2212673.7        2214.8886        2.7833111 
               -7       -2.7835151           -0.125       -381160.36        2570454.5        1684.1063       -381.54191        2573.0275        1.6857921       -0.4794597        3.2333617     0.0021184288        2598561.6        2601.1627        3.2687175 
       -7.5837888       -3.3763663           -0.625       -756593.04        915962.96        59600.893       -757.35039        916.87984        59.660554      -0.95171456        1.1521852      0.074971663        1189526.6        1190.7173        1.4962995 
       -7.2513663       -3.7087888           -0.625       -851193.23        798335.71        33100.836       -852.04528        799.13485         33.13397       -1.0707117        1.0042225      0.041637374        1167461.1        1168.6298        1.4685435 
       -7.3704004       -3.2362013           -0.625        -833481.3        1176498.2          20006.1       -834.31561        1177.6758        20.026126       -1.0484319        1.4799111      0.025165572        1441956.7        1443.4001        1.8138301 
       -7.1112013       -3.4954004           -0.625       -1140367.2        901036.04        20885.477       -1141.5087        901.93797        20.906383       -1.4344622        1.1334087      0.026271736        1453526.6        1454.9816        1.8283838 
       -7.1570121       -3.0960362           -0.625       -1063449.7        1570540.5        13279.908       -1064.5142        1572.1126        13.293201        -1.337708         1.975575      0.016704729        1896760.1        1898.6588         2.385925 
       -6.9710362       -3.2820121           -0.625       -1489488.6        1127959.9        12906.815       -1490.9796         1129.089        12.919734       -1.8736202        1.4188551      0.016235417        1868431.5        1870.3018        2.3502906 
       -6.9436237       -2.9558712           -0.625       -1788951.3        2196590.4        8485.4781        -1790.742        2198.7892        8.4939721       -2.2503128          2.76308       0.01067384        2832918.6        2835.7544        3.5635141 
       -6.8308712       -3.0686237           -0.625       -2107338.3        1793902.9        1995.9617       -2109.4477        1795.6986        1.9979597       -2.6508102        2.2565414     0.0025107102        2767483.7         2770.254        3.4812038 
       -7.5837888       -3.3763663           -0.375       -727260.13        906741.39        55764.296       -727.98811        907.64904        55.820116      -0.91481684        1.1405854      0.070145627        1163699.7        1164.8645        1.4638119 
       -7.2513663       -3.7087888           -0.375        -851996.8        782856.63        21699.997       -852.84965        783.64027        21.721719       -1.0717225       0.98475141      0.027296317        1157252.8        1158.4112        1.4557024 
       -7.3704004       -3.2362013           -0.375       -788410.32        1192313.6        18708.912       -789.19952        1193.5071         18.72764      -0.99173736        1.4998053      0.023533846        1429528.8        1430.9598        1.7981971 
       -7.1112013       -3.4954004           -0.375       -1122299.4        875506.39        15026.872       -1123.4228        876.38277        15.041914       -1.4117347        1.1012951      0.018902226        1423479.2        1424.9041        1.7905873 
       -7.1570121       -3.0960362           -0.375         -1045406        1581747.9        7112.6642       -1046.4525        1583.3313         7.119784        -1.315011        1.9896727     0.0089469845        1896009.2        1897.9071        2.3849804 
       -6.9710362       -3.2820121           -0.375         -1495252        1121705.6        3680.0004       -1496.7488        1122.8284        3.6836841         -1.88087        1.4109878     0.0046290539        1869228.6        1871.0997        2.3512932 
       -6.9436237       -2.9558712           -0.375       -1782845.9        2201528.7       -3192.8757       -1784.6305        2203.7324       -3.1960717       -2.2426329        2.7692919    -0.0040163022        2832892.2         2835.728        3.5634809 
       -6.8308712       -3.0686237           -0.375       -2136170.6        1814084.2       -12131.781       -2138.3089        1815.9001       -12.143925       -2.6870782        2.2819273     -0.015260507        2802547.7         2805.353        3.5253106 
       -7.5837888       -3.3763663           -0.125        -749127.4        915023.69        17704.123       -749.87728        915.93963        17.721845      -0.94232358        1.1510037      0.022269927        1182697.6        1183.8815        1.4877094 
       -7.2513663       -3.7087888           -0.125       -846811.11        770039.63        9815.7874       -847.65877        770.81044         9.825613       -1.0651994       0.96862897      0.012347229        1144616.3         1145.762         1.439807 
       -7.3704004       -3.2362013           -0.125       -806182.03        1190138.7         10213.92       -806.98902        1191.3301        10.224144       -1.0140923        1.4970695      0.012848038        1437520.1         1438.959        1.8082493 
       -7.1112013       -3.4954004           -0.125         -1127829        867686.31        6277.0157        -1128.958        868.55486         6.283299       -1.4186904        1.0914582     0.0078958264        1422995.9        1424.4203        1.7899793 
       -7.1570121       -3.0960362           -0.125       -1053753.2        1582223.1        4009.4543        -1054.808        1583.8069        4.0134678       -1.3255108        1.9902705     0.0050434724        1901010.7        1902.9137        2.3912718 
       -6.9710362       -3.2820121           -0.125         -1501857        1117560.4        1847.8837       -1503.3604        1118.6791        1.8497335       -1.8891784        1.4057736     0.0023244436        1872036.1          1873.91        2.3548248 
       -6.9436237       -2.9558712           -0.125       -1790034.1        2205560.3       -139.55178        -1791.826        2207.7681      -0.13969147       -2.2516749        2.7743632   -0.00017554148          2840549        2843.3924        3.5731122 
       -6.8308712       -3.0686237           -0.125       -2142645.6        1814671.7       -1773.8192       -2144.7904        1816.4882       -1.7755948       -2.6952231        2.2826664    -0.0022312783        2807840.2        2810.6509        3.5319681 
        1.3768512           -3.875           -0.625        770290.46        62631.175        92680.441        771.06153        62.693868        92.773214       0.96894449      0.078783439       0.11658226        778369.92        779.14907       0.97910759 
        1.6305536           -3.875           -0.625        904648.86        74095.717        99920.789        905.55442        74.169887        100.02081        1.1379532      0.093204629       0.12568986        913161.49        914.07556        1.1486612 
         1.884256           -3.875           -0.625        1025960.8        81666.396        98476.502        1026.9878        81.748144        98.575077         1.290551       0.10272775        0.1238731        1033906.5        1034.9414        1.3005458 
        2.1379584           -3.875           -0.625        1133574.4        72924.882        91313.412        1134.7091         72.99788        91.404817        1.4259175      0.091731841       0.11486268          1139582        1140.7227        1.4334744 
        2.3916608           -3.875           -0.625        1234054.3        68588.314        85894.752        1235.2895        68.656971        85.980733        1.5523106      0.086276894       0.10804658        1238939.9        1240.1801        1.5584563 
        2.6453632           -3.875           -0.625        1327182.5        65148.017        81321.351         1328.511         65.21323        81.402753        1.6694562      0.081949361       0.10229372        1331266.6        1332.5992        1.6745936 
        2.8990656           -3.875           -0.625        1413619.6        62065.234        77190.051        1415.0346        62.127361        77.267318        1.7781849      0.078071545      0.097096976        1417085.3        1418.5038        1.7825444 
         3.152768           -3.875           -0.625        1493820.8        59243.196         73355.73        1495.3161        59.302498        73.429159        1.8790696      0.074521717      0.092273802        1496793.7         1498.292        1.8828093 
        3.4064704           -3.875           -0.625        1568041.6         56577.58        69713.792        1569.6113        56.634215        69.783575        1.9724317      0.071168653      0.087692627          1570610        1572.1821        1.9756623 
        3.6601728           -3.875           -0.625        1636288.1        54163.895        66229.505         1637.926        54.218113        66.295801        2.0582785       0.06813249      0.083309761        1638523.4        1640.1635        2.0610903 
        3.9138752           -3.875           -0.625        1698769.1        51645.223        62844.342        1700.4696        51.696919        62.907249        2.1368731      0.064964265      0.079051581        1700715.5        1702.4179        2.1393215 
        4.1675776           -3.875           -0.625        1755592.5        49278.853        59550.552        1757.3499        49.328182        59.610163         2.208351      0.061987621       0.07490834        1757293.3        1759.0524        2.2104904 
          4.42128           -3.875           -0.625        1806524.4        47123.279         56270.38        1808.3328         47.17045        56.326707         2.272418      0.059276135      0.070782227        1808014.8        1809.8246        2.2742927 
        4.6749823           -3.875           -0.625        1851456.3        45001.266        53016.341        1853.3096        45.046313         53.06941        2.3289375      0.056606866      0.066688988        1852761.8        1854.6164        2.3305797 
        4.9286847           -3.875           -0.625        1890010.2        43146.683        49781.002        1891.9021        43.189873        49.830833        2.3774343      0.054273995      0.062619272          1891158         1893.051        2.3788781 
        5.1823871           -3.875           -0.625        1921032.6        41817.771        46696.381        1922.9556         41.85963        46.743124        2.4164572      0.052602363      0.058739142          1922055         1923.979        2.4177433 
        5.4360895           -3.875           -0.625        1942395.4        41559.147        43526.216        1944.3397        41.600748        43.569786        2.4433294      0.052277041      0.054751408        1943327.5        1945.2727        2.4445018 
        5.6897919           -3.875           -0.625        1949710.8        43759.399        40260.107        1951.6624        43.803203        40.300408        2.4525313      0.055044728      0.050642986        1950617.3        1952.5699        2.4536717 
        5.9434943           -3.875           -0.625        1933662.7        50978.226        36924.134        1935.5983        51.029255        36.961095        2.4323446      0.064125253      0.046446682          1934687        1936.6236         2.433633 
        6.1971967           -3.875           -0.625        1875550.2        68422.574        33022.339        1877.4276        68.491065        33.055395        2.3592451      0.086068411      0.041538634        1877088.3        1878.9673        2.3611799 
        6.4508991           -3.875           -0.625        1741004.8        106128.74        24451.413        1742.7475        106.23498        24.475889        2.1900011       0.13349881      0.030757309        1744407.9         1746.154        2.1942818 
        6.7046015           -3.875           -0.625        1542387.9        130216.18        15001.992        1543.9318        130.34653        15.017009        1.9401619       0.16379828       0.01887093        1547947.6        1549.4971        1.9471555 
        6.9583039           -3.875           -0.625          1144569        233794.98        80583.877        1145.7148        234.02901        80.664541        1.4397476       0.29408953       0.10136605        1170979.1        1172.1513        1.4729688 
           1.3746           -3.625           -0.625        775816.02       -8675.1997        75359.168        776.59262       -8.6838836        75.434603       0.97589506      -0.01091249      0.094793918        779515.72        780.29602        0.9805489 
        1.6238001           -3.625           -0.625        840462.71       -1355.5911        78941.169        841.30402        -1.356948        79.020189        1.0572138    -0.0017051912      0.099299698        844162.97        845.00798        1.0618683 
        1.8730002           -3.625           -0.625        918024.68        12081.036        77884.323        918.94362        12.093129        77.962286        1.1547786      0.015196674      0.097970297        921401.78         922.3241        1.1590266 
        2.1222003           -3.625           -0.625        995510.05        7693.0507        70589.149        996.50656        7.7007515        70.659809        1.2522471     0.0096770497      0.088793734        998039.22        999.03825        1.2554285 
        2.3714003           -3.625           -0.625        1066788.1         7437.673        66300.466         1067.856        7.4451181        66.366833        1.3419074     0.0093558113      0.083399022        1068872.3        1069.9422         1.344529 
