%             X (in)              Y (in)              Z (in)         RealPolX         RealPolY         RealPolZ
             7.25        2.4024387            0.125       -118124.32        2017149.1        4009.2321 
                7        2.3195959            0.125       -43340.433        2079433.5         2635.826 
             7.75        2.8249365            0.125       -60508.707        1536617.6        17478.118 
              7.5        2.7338095            0.125       -240825.64        1734256.4        9822.1246 
             7.25        2.6426825            0.125       -285187.35        2014646.5        5066.5606 
                7        2.5515555            0.125       -123996.57        2204846.8        2735.3254 
             7.75        3.0817489            0.125       -116177.04        1209882.1        21566.121 
              7.5        2.9823376            0.125       -402796.83        1440847.1         15861.37 
             7.25        2.8829264            0.125       -636987.84        1803943.5         5822.177 
                7        2.7835151            0.125          -379920        2564747.2        1685.2564 
        7.2513663        3.7087888            0.125       -843886.66        768229.49        10070.578 
        7.2513663        3.7087888            0.375        -849199.6         781369.8        22431.432 
        7.2513663        3.7087888            0.625       -848331.21        796707.24        33961.449 
        7.1112013        3.4954004            0.125         -1124192        866003.08        6424.8408 
        7.1112013        3.4954004            0.375       -1118598.8        874069.46        15331.992 
        7.1112013        3.4954004            0.625       -1136978.3        899364.44        21254.963 
        6.9710362        3.2820121            0.125       -1497032.4        1115231.3        1892.1748 
        6.9710362        3.2820121            0.375       -1490367.4        1119491.3        3771.3981 
        6.9710362        3.2820121            0.625       -1484643.5        1125622.3        13142.089 
        6.8308712        3.0686237            0.125       -2136261.6        1810052.7       -1804.7365 
        6.8308712        3.0686237            0.375       -2129761.4        1809524.6       -12282.144 
        6.8308712        3.0686237            0.625       -2100678.2        1789083.9        2088.3321 
        7.5837888        3.3763663            0.125       -746969.76        913308.68        17935.723 
        7.5837888        3.3763663            0.375       -724809.19        904914.65        56413.467 
        7.5837888        3.3763663            0.625       -754228.36        914232.66        60390.213 
        7.3704004        3.2362013            0.125       -803415.17          1187592        10353.703 
        7.3704004        3.2362013            0.375       -785429.29        1189838.1        19002.124 
        7.3704004        3.2362013            0.625       -830608.62        1173739.1        20367.518 
        7.1570121        3.0960362            0.125       -1050291.6        1578821.4        4058.3066 
        7.1570121        3.0960362            0.375       -1041833.8          1578396         7207.781 
