%    UNITS: X,Y,Z in m;  Magnetic Field Intensity in Amps/meter
%           X (m)            Y (m)            Z (m)        RealScatX        RealScatY        RealScatZ         RealTotX         RealTotY         RealTotZ
         -0.00508                0                0       -1.7948955   -4.3316894e-17   -9.9436707e-17        6.2051045   -4.3316894e-17   -9.9436707e-17 
                0                0                0        -1.789588                0                0         6.210412                0                0 
          0.00508                0                0       -1.7948955   -8.3315807e-18    1.6369303e-17        6.2051045   -8.3315807e-18    1.6369303e-17 
          0.01016                0                0       -1.8101874   -1.9425106e-17    1.4197626e-19        6.1898126   -1.9425106e-17    1.4197626e-19 
          0.01524                0                0       -1.8353021    2.5014636e-17    1.2574629e-17        6.1646979    2.5014636e-17    1.2574629e-17 
          0.02032                0                0       -1.8706363   -2.1968837e-17    3.9127595e-17        6.1293637   -2.1968837e-17    3.9127595e-17 
           0.0254                0                0       -1.9166138   -1.7334537e-17   -2.7114656e-17        6.0833862   -1.7334537e-17   -2.7114656e-17 
          0.03048                0                0        -1.973701   -1.0248703e-17     8.220379e-17         6.026299   -1.0248703e-17     8.220379e-17 
          0.03556                0                0       -2.0424597    2.7433071e-17   -5.2552918e-17        5.9575403    2.7433071e-17   -5.2552918e-17 
          0.04064                0                0       -2.1236738   -1.0158875e-17    7.5298524e-18        5.8763262   -1.0158875e-17    7.5298524e-18 
          0.04572                0                0       -2.2188095   -5.6216052e-18    6.6943085e-19        5.7811905   -5.6216052e-18    6.6943085e-19 
           0.0508                0                0       -2.3319438   -2.9155156e-17   -2.3082668e-17        5.6680562   -2.9155156e-17   -2.3082668e-17 
          0.05588                0                0       -2.4775854    1.2286483e-17   -5.8873667e-17        5.5224146    1.2286483e-17   -5.8873667e-17 
          0.06096                0                0       -2.7101166   -7.5953517e-18    3.2520909e-17        5.2898834   -7.5953517e-18    3.2520909e-17 
          0.06604                0                0       -3.2005269    2.5793166e-18    -4.055943e-17        4.7994731    2.5793166e-18    -4.055943e-17 
          0.07112                0                0       -4.1464928   -7.1959677e-18    7.4437347e-17        3.8535072   -7.1959677e-18    7.4437347e-17 
           0.0762                0                0       -5.1071082    1.1658444e-17   -2.6056125e-17        2.8928918    1.1658444e-17   -2.6056125e-17 
          0.08128                0                0       -5.5902275    5.3242768e-18   -3.5956377e-17        2.4097725    5.3242768e-18   -3.5956377e-17 
          0.08636                0                0       -5.6421744   -1.5663092e-17    2.6323041e-18        2.3578256   -1.5663092e-17    2.6323041e-18 
          0.09144                0                0       -4.8836922    3.7017543e-18   -5.0320631e-18        3.1163078    3.7017543e-18   -5.0320631e-18 
          0.09652                0                0       -1.6245314    5.7833876e-18    8.5539199e-18        6.3754686    5.7833876e-18    8.5539199e-18 
           0.1016                0                0        5.4451449    7.2656142e-19    2.7351577e-17        13.445145    7.2656142e-19    2.7351577e-17 
          0.10668                0                0        9.5666333   -6.9729864e-18   -1.4226573e-17        17.566633   -6.9729864e-18   -1.4226573e-17 
          0.11176                0                0        8.3912457   -1.6471404e-18    3.8446524e-18        16.391246   -1.6471404e-18    3.8446524e-18 
          0.11684                0                0        6.2170254    1.1757539e-19    3.4484965e-19        14.217025    1.1757539e-19    3.4484965e-19 
          0.12192                0                0        4.5317631   -5.9939958e-19    2.1517404e-18        12.531763   -5.9939958e-19    2.1517404e-18 
            0.127                0                0        3.3743719    1.8524507e-22   -3.1546943e-19        11.374372    1.8524507e-22   -3.1546943e-19 
          0.13208                0                0        2.5826475   -6.2080546e-20    7.2801366e-21        10.582648   -6.2080546e-20    7.2801366e-21 
          0.13716                0                0        2.0282141   -1.0367597e-19   -2.6100905e-19        10.028214   -1.0367597e-19   -2.6100905e-19 
          0.14224                0                0        1.6287516    6.5992287e-20    3.0850083e-19        9.6287516    6.5992287e-20    3.0850083e-19 
          0.14732                0                0        1.3330172   -2.6580759e-20    7.4063308e-20        9.3330172   -2.6580759e-20    7.4063308e-20 
           0.1524                0                0        1.1086908   -4.0936767e-20    8.0150701e-20        9.1086908   -4.0936767e-20    8.0150701e-20 
          0.15748                0                0       0.93487166    3.5694866e-20   -6.2487745e-20        8.9348717    3.5694866e-20   -6.2487745e-20 
          0.16256                0                0       0.79766919   -4.3696128e-22   -5.6918668e-20        8.7976692   -4.3696128e-22   -5.6918668e-20 
          0.16764                0                0       0.68760546   -2.0680813e-20   -3.6628914e-20        8.6876055   -2.0680813e-20   -3.6628914e-20 
          0.17272                0                0       0.59805392   -1.3409654e-20   -6.0623828e-20        8.5980539   -1.3409654e-20   -6.0623828e-20 
           0.1778                0                0       0.52427815   -6.4427416e-21    -2.045326e-20        8.5242781   -6.4427416e-21    -2.045326e-20 
          0.18288                0                0       0.46282465   -1.2988714e-20   -8.3705884e-21        8.4628246   -1.2988714e-20   -8.3705884e-21 
          0.18796                0                0       0.41112981    6.2449706e-21   -1.3685996e-20        8.4111298    6.2449706e-21   -1.3685996e-20 
          0.19304                0                0        0.3672597    9.4801181e-22   -1.3768207e-20        8.3672597    9.4801181e-22   -1.3768207e-20 
          0.19812                0                0       0.32973395   -5.2485146e-21    7.2810651e-21        8.3297339   -5.2485146e-21    7.2810651e-21 
           0.2032                0                0       0.29740434      8.49381e-22    7.4314469e-21        8.2974043      8.49381e-22    7.4314469e-21 
          0.20828                0                0       0.26936956    5.5661761e-22   -4.9661649e-22        8.2693696    5.5661761e-22   -4.9661649e-22 
          0.21336                0                0       0.24491434    3.1411274e-21    1.0745211e-20        8.2449143    3.1411274e-21    1.0745211e-20 
          0.21844                0                0       0.22346534    1.5126431e-21    1.3467971e-20        8.2234653    1.5126431e-21    1.3467971e-20 
          0.22352                0                0       0.20455875    -1.069562e-21    1.4023313e-20        8.2045587    -1.069562e-21    1.4023313e-20 
           0.2286                0                0       0.18781621    1.8194369e-21   -1.8185981e-21        8.1878162    1.8194369e-21   -1.8185981e-21 
          0.23368                0                0       0.17292667   -9.0716422e-22   -2.9031867e-21        8.1729267   -9.0716422e-22   -2.9031867e-21 
          0.23876                0                0       0.15963252   -1.2881151e-21    -5.388952e-21        8.1596325   -1.2881151e-21    -5.388952e-21 
          0.24384                0                0       0.14771901    3.3331421e-22   -6.3865717e-21         8.147719    3.3331421e-22   -6.3865717e-21 
          0.24892                0                0       0.13700601   -1.3246198e-21    3.1247827e-21         8.137006   -1.3246198e-21    3.1247827e-21 
            0.254                0                0       0.12734154    -1.396177e-21   -1.2387852e-21        8.1273415    -1.396177e-21   -1.2387852e-21 


