%           X (m)            Y (m)            Z (m)         RealPolX         RealPolY         RealPolZ       RealFieldX       RealFieldY       RealFieldZ        RealFluxX        RealFluxY        RealFluxZ            |Pol|          |Field|           |Flux|
      0.020594565     0.0010916536      0.009688694        613.45488      0.072518287       0.63181707        6.1345488    0.00072518287     0.0063181707    0.00077859904    9.2040459e-08     8.019044e-07        613.45521        6.1345521    0.00077859946 
      0.074124038      0.001175627      0.010433978         240.2914       0.46949206        4.3696712         2.402914     0.0046949206      0.043696712    0.00030497866    5.9588093e-07    5.5460017e-06        240.33158        2.4033158    0.00030502967 
      0.076322115      0.001175627      0.010433978        234.88251       0.47791439         4.274122        2.3488251     0.0047791439       0.04274122    0.00029811368    6.0657059e-07    5.4247303e-06        234.92188        2.3492188    0.00029816365 
      0.078520192      0.001175627      0.010433978        228.66403       0.53897651        4.7912026        2.2866403     0.0053897651      0.047912026    0.00029022117    6.8407083e-07    6.0810107e-06        228.71485        2.2871485    0.00029028568 
      0.080718269      0.001175627      0.010433978        221.51436       0.60141979        5.3355294        2.2151436     0.0060141979      0.053355294    0.00028114679    7.6332406e-07    6.7718723e-06        221.57943        2.2157943    0.00028122937 
      0.082916346      0.001175627      0.010433978        213.43598         0.668377        5.9249311        2.1343598       0.00668377      0.059249311    0.00027089368    8.4830638e-07    7.5199429e-06        213.51925        2.1351925    0.00027099936 
      0.085114423      0.001175627      0.010433978        204.37521       0.74032851        6.5607172        2.0437521     0.0074032851      0.065607172    0.00025939372    9.3962748e-07    8.3268848e-06        204.48183        2.0448183    0.00025952904 
        0.0873125      0.001175627      0.010433978        194.23044       0.81848484        7.2522804        1.9423044     0.0081848484      0.072522804    0.00024651794    1.0388238e-06    9.2046192e-06        194.36751        1.9436751    0.00024669191 
      0.089510577      0.001175627      0.010433978        182.83491       0.90447955        8.0134279        1.8283491     0.0090447955      0.080134279     0.0002320547    1.1479685e-06     1.017067e-05        183.01267        1.8301267    0.00023228031 
      0.091708654      0.001175627      0.010433978        169.91861        1.0006765        8.8646135        1.6991861      0.010006765      0.088646135    0.00021566128    1.2700621e-06    1.1250998e-05        170.15263        1.7015263     0.0002159583 
      0.093906731      0.001175627      0.010433978        155.02762        1.1109092         9.839138        1.5502762      0.011109092       0.09839138    0.00019676159    1.4099698e-06    1.2487868e-05        155.34351        1.5534351    0.00019716251 
      0.096104808      0.001175627      0.010433978        137.29992        1.2460978        11.032795        1.3729992      0.012460978       0.11032795    0.00017426153    1.5815516e-06    1.4002861e-05        137.74811        1.3774811    0.00017483038 
      0.098302885      0.001175627      0.010433978        115.31699        1.3997627        12.375972        1.1531699      0.013997627       0.12375972    0.00014636072    1.7765837e-06    1.5707626e-05        115.98763        1.1598763     0.0001472119 
       0.10050096      0.001175627      0.010433978        77.038677        2.2616184        19.981576       0.77038677      0.022616184       0.19981576    9.7777753e-05    2.8704538e-06    2.5360685e-05        79.619948       0.79619948    0.00010105391 
       0.07063692     0.0011122857     0.0098718085        411.49002        10.777962         96.10572        4.1149002       0.10777962        0.9610572    0.00052226455    1.3679426e-05    0.00012197771        422.70144        4.2270144    0.00053649412 
       0.07222442     0.0011542724      0.010244451        283.39415         7.753007        68.918792        2.8339415       0.07753007       0.68918792    0.00035968483    9.8401431e-06    8.7471968e-05        291.75701        2.9175701      0.000370299 
      0.018416667     0.0010916536      0.009688694        615.11284      0.064648812       0.56199239        6.1511284    0.00064648812     0.0056199239    0.00078070333    8.2052494e-08    7.1328267e-07         615.1131         6.151131    0.00078070366 
          0.01625     0.0010916536      0.009688694           616.57      0.055860266       0.49365703           6.1657    0.00055860266     0.0049365703    0.00078255276    7.0898041e-08     6.265512e-07         616.5702         6.165702    0.00078255301 
      0.014083333     0.0010916536      0.009688694        617.83825      0.048073388        0.4260542        6.1783825    0.00048073388      0.004260542    0.00078416242    6.1014909e-08    5.4074945e-07         617.8384         6.178384    0.00078416261 
      0.011916667     0.0010916536      0.009688694        618.92076      0.040475783       0.35918624        6.1892076    0.00040475783     0.0035918624    0.00078553635    5.1372002e-08    4.5588041e-07        618.92087        6.1892087    0.00078553649 
          0.00975     0.0010916536      0.009688694        619.81954      0.032987492       0.29294351        6.1981954    0.00032987492     0.0029294351    0.00078667709    4.1867838e-08    3.7180491e-07        619.81961        6.1981961    0.00078667718 
     0.0075833333     0.0010916536      0.009688694        620.53614      0.025613926       0.22720693        6.2053614    0.00025613926     0.0022720693     0.0007875866    3.2509283e-08    2.8837181e-07        620.53618        6.2053618    0.00078758665 
     0.0054166667     0.0010916536      0.009688694        621.07218      0.018829032       0.16180333        6.2107218    0.00018829032     0.0016180333    0.00078826694    2.3897872e-08    2.0536134e-07         621.0722         6.210722    0.00078826697 
          0.00325     0.0010916536      0.009688694         621.4252     0.0095353384      0.096901323         6.214252    9.5353384e-05    0.00096901323      0.000788715    1.2102284e-08    1.2298749e-07        621.42521        6.2142521    0.00078871501 
     0.0010833333     0.0010916536      0.009688694        621.58126    -0.0075377721      0.033285155        6.2158126   -7.5377721e-05    0.00033285155    0.00078891307   -9.5669663e-09    4.2245633e-08        621.58126        6.2158126    0.00078891307 

