%             X (in)              Y (in)              Z (in)         RealPolX         RealPolY         RealPolZ       RealFieldX       RealFieldY       RealFieldZ        RealFluxX        RealFluxY        RealFluxZ            |Pol|          |Field|           |Flux|
       0.30052038           -0.375       0.30052038        -946.1047       -1445426.5       -2052.3112        -14.33492       -21900.401       -31.095624     -0.001206924       -1.8438973    -0.0026180862        1445428.2        21900.428        1.8438996 
       0.30052038           -0.625       0.30052038       -1085.5677       -1453613.6        -3044.356       -16.447996       -22024.449       -46.126606    -0.0013848338       -1.8543415     -0.003883615        1453617.2        22024.503        1.8543461 
       0.30052038           -0.875       0.30052038       -1100.7643       -1464281.2       -4058.8906       -16.678247       -22186.079       -61.498343    -0.0014042197       -1.8679499    -0.0051778335        1464287.2         22186.17        1.8679576 
       0.30052038           -1.125       0.30052038       -912.19598       -1477108.4        -5100.568       -13.821151        -22380.43       -77.281333    -0.0011636675       -1.8843132    -0.0065066774        1477117.4        22380.567        1.8843248 
       0.30052038           -1.375       0.30052038       -409.32402       -1491561.1       -6168.8717        -6.201879       -22599.411       -93.467754   -0.00052216524       -1.9027503    -0.0078694879          1491574        22599.605        1.9027666 
       0.30052038           -1.625       0.30052038        566.67898       -1506775.9       -7243.5451        8.5860451       -22829.938       -109.75068    0.00072289935       -1.9221594     -0.009240424        1506793.4        22830.203        1.9221817 
       0.30052038           -1.875       0.30052038        2246.2525       -1521334.3        -8238.632         34.03413        -23050.52       -124.82776     0.0028654928       -1.9407313     -0.010509833        1521358.3        23050.883        1.9407618 
       0.30052038           -2.125       0.30052038        4964.1008       -1532784.4       -8860.0974        75.213649       -23224.006        -134.2439     0.0063325894       -1.9553378     -0.011302623          1532818        23224.516        1.9553807 
       0.30052038           -2.375       0.30052038        9260.4729       -1536418.8       -8149.6004         140.3102       -23279.073       -123.47879      0.011813372       -1.9599742     -0.010396258        1536468.3        23279.823        1.9600373 
       0.30052038           -2.625       0.30052038        16276.388       -1521450.7       -3244.8638        246.61194       -23052.283       -49.164603      0.020763414       -1.9408796    -0.0041393982        1521541.2        23053.654        1.9409951 
       0.30052038           -2.875       0.30052038        41164.069       -1437256.9        25041.433        623.69802        -21776.62        379.41566      0.052512057       -1.8334756      0.031944781        1438064.3        21788.853        1.8345056 
       0.30052038           -3.125       0.30052038        116835.11       -1091858.9         106546.3        1770.2289       -16543.317        1614.3378       0.14904386       -1.3928593       0.13591866          1103249        16715.894        1.4073894 
       0.30052038           -3.375       0.30052038        90165.018        -635269.8        83083.159        1366.1366          -9625.3        1258.8357       0.11502144      -0.81039908       0.10598728        646993.24         9802.928       0.82535441 
       0.30052038           -3.625       0.30052038        75837.645        -270168.3        69299.468        1149.0552       -4093.4591        1049.9919      0.096744341      -0.34464749      0.088403739        289040.96        4379.4084       0.36872291 
       0.30052038           -3.875       0.30052038        72407.192        53775.967        64426.207        1097.0787        814.78738        976.15466       0.09236819      0.068600765      0.082187032        110839.49        1679.3862       0.14139539 
       0.30052038           -4.125       0.30052038        21935.069         252719.3        9279.3326        332.34952        3829.0803        140.59595      0.027982063        0.3223882      0.011837431        253839.11        3846.0472       0.32381672 
       0.30052038           -4.375       0.30052038        5176.4609        276530.96       -11567.567        78.431226         4189.863       -175.26616     0.0066034922       0.35276419     -0.014756479         276821.2        4194.2606       0.35313444 
       0.30052038           -4.625       0.30052038        -2066.148        242402.32       -18433.996       -31.305272        3672.7625       -279.30297    -0.0026357375       0.30922707     -0.023515825        243111.02        3683.5003       0.31013114 
       0.30052038           -4.875       0.30052038       -10442.847        158176.68       -27272.283       -158.22496        2396.6164       -413.21641       -0.0133217       0.20178236     -0.034790625        160849.91        2437.1198       0.20519253 
       0.41051848            4.875       0.10999809        15241.861         131010.7        10377.804        230.93728        1985.0106        157.23945      0.019443691       0.16712733      0.013238726        132301.99        2004.5756        0.1687746 
       0.41051848            4.625       0.10999809        3363.7089           195858        6855.1975        50.965287        2967.5454        103.86663     0.0042910062       0.24985155     0.0087450179        196006.79        2969.7999       0.25004136 
