%          X (in)           Y (in)           Z (in)         RealPolX         RealPolY         RealPolZ
            6.975       -1.3047727          0.46875       -102.48881         8565.501        134.29089 
            7.775       -1.2466492          0.46875        91.452945         8480.719        123.21696 
            7.575       -1.2145811          0.46875        57.792929        8477.0581        98.217915 
            7.375       -1.1825129          0.46875       -1.7582589        8471.1272        92.450141 
            7.175       -1.1504448          0.46875       -67.929548        8468.5715        107.45397 
            6.975       -1.1183766          0.46875       -115.28409        8471.7807        145.78785 
            7.775       -1.0388743          0.46875        96.886462        8396.0946         134.3413 
            7.575       -1.0121509          0.46875        55.359622        8388.8139        106.76378 
            7.375      -0.98542743          0.46875       -10.325236        8379.1515        100.23422 
            7.175      -0.95870397          0.46875       -79.441369        8373.9179        116.16916 
            6.975      -0.93198052          0.46875        -126.1278        8376.0031        157.08243 
            7.775      -0.83109947          0.46875        103.65557        8299.0599        145.46027 
            7.575      -0.80972071          0.46875        56.141893         8290.424        115.28638 
            7.375      -0.78834194          0.46875       -15.266854        8279.8661        107.96645 
            7.175      -0.76696318          0.46875        -88.25115        8274.1336        124.80618 
            6.975      -0.74558441          0.46875       -135.88127        8276.1532          168.274 
            7.775       -0.6233246          0.46875        111.30286        8191.7662        156.66138 
            7.575      -0.60729053          0.46875        58.812384        8183.0434        123.86456 
            7.375      -0.59125646          0.46875        -18.20976        8173.2529        115.72955 
            7.175      -0.57522238          0.46875       -95.560087        8168.4864        133.44675 
            6.975      -0.55918831          0.46875       -144.99611        8171.0497        179.47392 
            7.775      -0.41554974          0.46875         119.4986         8075.298        168.04582 
            7.575      -0.40486035          0.46875        62.545122        8067.2763        132.54765 
            7.375      -0.39417097          0.46875        -19.96303        8059.2178        123.58186 
            7.175      -0.38348159          0.46875        -102.0378        8056.4773        142.17289 
            6.975      -0.37279221          0.46875       -153.83266        8060.0034        190.75261 
            7.775      -0.20777487          0.46875        128.22913        7950.1441         179.6931 
            7.575      -0.20243018          0.46875        67.008767        7943.2755        141.43542 
            7.375      -0.19708549          0.46875       -21.084564        7937.7033         131.5768 
            7.175      -0.19174079          0.46875       -108.05915        7937.7165        151.03194 
            6.975       -0.1863961          0.46875       -162.51802        7942.5841        202.17431 
            7.775   -9.7838404e-16          0.46875        137.35946        7816.4428        191.70281 
            7.575   -9.7838404e-16          0.46875        71.943569        7810.9985          150.565 
            7.375   -9.7491459e-16          0.46875       -21.752455         7808.578        139.77309 
            7.175   -8.9164787e-16          0.46875       -113.81693        7811.9392        160.07989 
            6.975   -9.5062846e-16          0.46875       -171.17541        7818.4602        213.80931 
            7.775       0.20777487          0.46875        146.96455        7674.0631        204.13894 
            7.575       0.20243018          0.46875        77.325426          7670.38        159.99398 
