%          X (in)           Y (in)           Z (in)         RealPolX         RealPolY         RealPolZ
            7.575       -1.4170112          0.46875       -234628.98    -2.483323e+08        841441.82 
            7.375       -1.3795984          0.46875        -833646.4   -2.4897511e+08        760525.44 
            7.175       -1.3421856          0.46875       -1109367.9   -2.4958615e+08        843175.55 
            6.975       -1.3047727          0.46875       -1021533.1   -2.4992388e+08        1085701.5 
            7.775       -1.2466492          0.46875        571077.58   -2.4906537e+08        958688.35 
            7.575       -1.2145811          0.46875        32687.868   -2.4928151e+08         735545.9 
            7.375       -1.1825129          0.46875       -464355.53   -2.4964283e+08        665569.52 
            7.175       -1.1504448          0.46875       -775450.94   -2.5001941e+08        738523.47 
            6.975       -1.1183766          0.46875       -821880.47   -2.5024717e+08        952159.73 
            7.775       -1.0388743          0.46875        546127.31   -2.4992985e+08        831844.87 
            7.575       -1.0121509          0.46875        153133.71   -2.5002363e+08        639274.18 
            7.375      -0.98542743          0.46875        -264193.9   -2.5022297e+08        578964.36 
            7.175      -0.95870397          0.46875       -573289.58   -2.5045938e+08        643464.16 
            6.975      -0.93198052          0.46875       -680368.35   -2.5061766e+08        832281.37 
            7.775      -0.83109947          0.46875        494177.42   -2.5059397e+08        714431.47 
            7.575      -0.80972071          0.46875        194741.52   -2.5062123e+08        550409.72 
            7.375      -0.78834194          0.46875       -158032.39   -2.5072709e+08        499879.84 
            7.175      -0.76696318          0.46875       -445259.23   -2.5087434e+08        557119.04 
            6.975      -0.74558441          0.46875       -573612.66   -2.5098888e+08        723316.79 
            7.775       -0.6233246          0.46875        427256.26   -2.5111967e+08        604441.36 
            7.575      -0.60729053          0.46875        192029.36    -2.511104e+08        467198.82 
            7.375      -0.59125646          0.46875       -103023.66   -2.5116047e+08        426045.59 
            7.175      -0.57522238          0.46875       -359416.35   -2.5125129e+08         477198.2 
            6.975      -0.55918831          0.46875       -489295.13   -2.5133561e+08        622308.08 
            7.775      -0.41554974          0.46875        355021.55   -2.5154139e+08         499796.1 
            7.575      -0.40486035          0.46875         167697.6   -2.5151327e+08        388600.62 
            7.375      -0.39417097          0.46875       -77574.626   -2.5152633e+08        356271.64 
            7.175      -0.38348159          0.46875       -297690.64   -2.5158285e+08        401738.35 
            6.975      -0.37279221          0.46875       -417255.91   -2.5164555e+08        527459.46 
            7.775      -0.20777487          0.46875        278350.81   -2.5187816e+08        398915.53 
            7.575      -0.20243018          0.46875         131375.5   -2.5183962e+08        312364.07 
            7.375      -0.19708549          0.46875       -65423.643    -2.518294e+08        289300.54 
            7.175      -0.19174079          0.46875       -249207.71   -2.5186465e+08        329707.16 
            6.975       -0.1863961          0.46875       -353755.47   -2.5191345e+08        437112.37 
            7.775   -9.7838404e-16          0.46875        202662.71   -2.5213942e+08        299972.72 
            7.575   -9.7838404e-16          0.46875        91895.603   -2.5209417e+08        238026.95 
            7.375   -9.7491459e-16          0.46875       -60735.435   -2.5207251e+08        223990.78 
            7.175   -8.9164787e-16          0.46875          -207926   -2.5209607e+08        259753.01 
            6.975   -9.5062846e-16          0.46875        -294927.3   -2.5213698e+08        349638.95 
            7.775       0.20777487          0.46875        127581.05   -2.5232672e+08        202436.06 
            7.575       0.20243018          0.46875        52140.008   -2.5228146e+08        164838.14 
            7.375       0.19708549          0.46875         -57248.6    -2.522574e+08        159826.29 
            7.175       0.19174079          0.46875       -168560.02   -2.5227697e+08        191188.25 
            6.975        0.1863961          0.46875       -238233.33   -2.5231625e+08        264045.71 
            7.775       0.41554974          0.46875        52744.024   -2.5244127e+08        105826.16 
