%          X (in)           Y (in)           Z (in)         RealPolX         RealPolY         RealPolZ
            7.175        2.4926303          0.46875         25377015   -2.6162477e+08       -899381.37 
            6.975        2.4231493          0.46875         10120117   -2.7079982e+08       -1104970.8 
            7.775        2.9088481          0.46875         12738249   -1.7689227e+08       -1832339.6 
            7.575        2.8340225          0.46875         37855447    -1.982277e+08       -1415937.2 
            7.375        2.7591968          0.46875         53706021     -2.26869e+08       -1078822.9 
            7.175        2.6843711          0.46875         50845672   -2.6622454e+08       -895931.45 
            6.975        2.6095454          0.46875         22246259    -2.929772e+08       -1164072.1 
            7.775         3.116623          0.46875         19906681   -1.3622539e+08       -1758924.9 
            7.575        3.0364526          0.46875         54353555   -1.6692716e+08       -1162081.7 
            7.375        2.9562823          0.46875         79226449   -2.0016472e+08       -852644.75 
            7.175        2.8761119          0.46875         99939833   -2.4589797e+08       -697735.14 
            6.975        2.7959415          0.46875         57556837   -3.4713092e+08       -635407.25 
            7.775        -3.116623          0.28125        -18531713   -1.3125803e+08        1644545.6 
            7.575       -3.0364526          0.28125        -52151217    -1.616913e+08        1320556.1 
            7.375       -2.9562823          0.28125        -76140576   -1.9366671e+08        1001881.2 
            7.175       -2.8761119          0.28125        -96388901   -2.3747151e+08        838912.16 
            6.975       -2.7959415          0.28125        -56734360    -3.346553e+08        829401.62 
            7.775       -2.9088481          0.28125        -11682925   -1.7143609e+08        1661499.1 
            7.575       -2.8340225          0.28125        -36244811   -1.9235148e+08        1350615.1 
            7.375       -2.7591968          0.28125        -51861742   -2.1991783e+08        1100421.2 
            7.175       -2.6843711          0.28125        -49736326   -2.5772268e+08        1034286.4 
            6.975       -2.6095454          0.28125        -23126990   -2.8405515e+08        1121040.2 
            7.775       -2.7010733          0.28125       -7257808.4   -1.9955821e+08        1530741.4 
            7.575       -2.6315923          0.28125        -23451151   -2.1452521e+08        1267741.5 
            7.375       -2.5621113          0.28125        -30366087   -2.3433381e+08        1077632.4 
            7.175       -2.4926303          0.28125        -25254123   -2.5434534e+08        1089704.3 
            6.975       -2.4231493          0.28125        -11044307    -2.636641e+08        1203694.1 
            7.775       -2.4932984          0.28125       -4195735.2   -2.1852907e+08        1342020.7 
            7.575       -2.4291621          0.28125        -13689109   -2.2814395e+08        1117136.6 
            7.375       -2.3650258          0.28125        -16804968   -2.4005349e+08        984993.76 
            7.175       -2.3008895          0.28125        -13380730   -2.5024443e+08        1031480.3 
            6.975       -2.2367532          0.28125       -6091555.9   -2.5462962e+08        1139431.9 
            7.775       -2.2855235          0.28125       -2046726.6   -2.3026783e+08        1148037.1 
            7.575       -2.2267319          0.28125       -7478716.2   -2.3593487e+08        969285.87 
            7.375       -2.1679403          0.28125       -9157947.7   -2.4262481e+08        874389.57 
            7.175       -2.1091487          0.28125       -7358298.3   -2.4805377e+08        928282.65 
            6.975       -2.0503571          0.28125       -3647763.4   -2.5043048e+08        1026367.6 
            7.775       -2.0777487          0.28125       -757180.17   -2.3729194e+08        986603.94 
            7.575       -2.0243018          0.28125       -3891175.8   -2.4046734e+08        841317.24 
            7.375       -1.9708549          0.28125       -4972177.6    -2.441639e+08        767296.63 
            7.175       -1.9174079          0.28125       -4181753.3   -2.4716004e+08        819335.06 
            6.975        -1.863961          0.28125         -2337157   -2.4856475e+08        908104.68 
            7.775       -1.8699738          0.28125       -62963.674   -2.4151184e+08        854116.76 
            7.575       -1.8218716          0.28125       -1919366.4   -2.4325241e+08         732383.9 
            7.375       -1.7737694          0.28125         -2695858   -2.4529714e+08        671112.81 
            7.175       -1.7256671          0.28125       -2455883.4   -2.4699757e+08        718660.07 
            6.975       -1.6775649          0.28125       -1592560.2   -2.4787171e+08        799087.68 
            7.775       -1.6621989          0.28125        280176.74   -2.4413308e+08        742971.73 
            7.575       -1.6194414          0.28125       -867905.95   -2.4508181e+08        639037.53 
            7.375       -1.5766839          0.28125       -1465937.3   -2.4621736e+08        586739.88 
            7.175       -1.5339264          0.28125       -1499238.5   -2.4720756e+08        629403.09 
            6.975       -1.4911688          0.28125       -1147449.3   -2.4777337e+08         702183.1 
            7.775       -1.4544241          0.28125        423927.53   -2.4584945e+08        647306.78 
            7.575       -1.4170112          0.28125       -321940.53   -2.4636473e+08        557853.26 
            7.375       -1.3795984          0.28125       -796481.34   -2.4699959e+08        512722.72 
            7.175       -1.3421856          0.28125       -960014.76   -2.4758811e+08        550925.72 
            6.975       -1.3047727          0.28125       -872297.48   -2.4796545e+08        616628.67 
            7.775       -1.2466492          0.28125        466734.74   -2.4704516e+08        562992.06 
            7.575       -1.2145811          0.28125       -46917.933   -2.4731763e+08        486001.56 
