%             X (in)              Y (in)              Z (in)         RealPolX         RealPolY         RealPolZ
        0.4597431              3.5      0.091448588        7840936.2         15036744       -8135862.4 
        0.4597431              3.3      0.091448588        8897501.6         33200862       -8006834.7 
        0.4597431              3.1      0.091448588        9111453.2         57198532       -6858516.7 
        0.4597431              2.9      0.091448588       -4400904.3         46417923         -6354201 
        0.4597431              2.7      0.091448588         21746582         62849523       -186116.93 
        0.4597431              2.5      0.091448588         18345272    1.7547531e+08          1255119 
        0.4597431              2.3      0.091448588        3636922.9    2.2392286e+08        292730.96 
        0.4597431              2.1      0.091448588        3952291.7    2.4577194e+08         452977.6 
        0.4597431              1.9      0.091448588        3939543.1    2.6829086e+08        556207.56 
        0.4597431              1.7      0.091448588        4440153.2    2.9258872e+08        689334.64 
        0.4597431              1.5      0.091448588        3930917.5    3.1769343e+08        575249.61 
        0.4597431              1.3      0.091448588        1344370.5    3.3277016e+08        39274.057 
        0.4597431              1.1      0.091448588       -16286.945    3.3553857e+08       -228654.46 
        0.4597431              0.9      0.091448588        -415895.8    3.3332301e+08       -279005.33 
        0.4597431              0.7      0.091448588       -474469.39    3.2998324e+08       -248640.13 
        0.4597431              0.5      0.091448588       -398768.36    3.2690003e+08       -187499.47 
        0.4597431              0.3      0.091448588       -264516.03    3.2462277e+08       -114552.77 
        0.4597431              0.1      0.091448588       -104769.32    3.2338601e+08       -37488.227 
        0.4597431             -0.1      0.091448588         62403.47    3.2327938e+08         40265.38 
        0.4597431             -0.3      0.091448588        222767.94    3.2430283e+08        116383.97 
        0.4597431             -0.5      0.091448588        358358.07    3.2636678e+08        187403.68 
        0.4597431             -0.7      0.091448588        436387.18    3.2923753e+08         245577.2 
        0.4597431             -0.9      0.091448588        381785.58    3.3236859e+08        271893.77 
        0.4597431             -1.1      0.091448588       -10462.821     3.343883e+08        216535.14 
        0.4597431             -1.3      0.091448588       -1355295.8    3.3146526e+08       -56622.693 
        0.4597431             -1.5      0.091448588       -3914734.4    3.1633196e+08       -597916.84 
        0.4597431             -1.7      0.091448588       -4409719.2    2.9125638e+08       -723419.02 
        0.4597431             -1.9      0.091448588       -3900633.6     2.669931e+08       -608200.19 
        0.4597431             -2.1      0.091448588       -3900336.9    2.4451197e+08       -521596.45 
        0.4597431             -2.3      0.091448588       -3630527.5    2.2274507e+08        -334171.7 
        0.4597431             -2.5      0.091448588        -15925562    1.7929041e+08       -1099124.6 
        0.4597431             -2.7      0.091448588        -16653388         90496238        779788.11 
        0.4597431             -2.9      0.091448588       -1970268.6         61983195        4867136.3 
        0.4597431             -3.1      0.091448588         -7988004         54244169          6022789 
        0.4597431             -3.3      0.091448588         -8063224         32324094        6850498.1 
        0.4597431             -3.5      0.091448588       -7054589.9         14774338          6976768 
        0.4597431             -3.7      0.091448588       -7353293.9        -551476.1        6728267.3 
        0.4597431             -3.9      0.091448588        -20281933        -56757441        4603126.5 
        0.4597431             -4.1      0.091448588       -1338151.3   -1.0492339e+08        3060702.3 
        0.4597431             -4.3      0.091448588         121539.9        -97998147        2231757.7 
        0.4597431             -4.5      0.091448588        976839.89        -87276658        1923289.3 
        0.4597431             -4.7      0.091448588        1696716.4        -71733783        1832380.7 
        0.4597431             -4.9      0.091448588        2584904.4        -44698257        1989625.5 
     -0.091448588             -4.9        0.4597431        1991331.5        -45342682        4270749.7 
     -0.091448588             -4.7        0.4597431        2361652.4        -71192229        3581672.5 
     -0.091448588             -4.5        0.4597431        3147174.5        -85869483        3250861.8 
     -0.091448588             -4.3        0.4597431        4544793.3        -94798393        2854331.7 
     -0.091448588             -4.1        0.4597431        7085858.4        -95313521        1676138.1 
     -0.091448588             -3.9        0.4597431         15604162        -48130991       -7656854.8 
     -0.091448588             -3.7        0.4597431         13971582        1290479.1        3306125.7 
     -0.091448588             -3.5        0.4597431         14109449         16280943          3855904 
     -0.091448588             -3.3        0.4597431         14361251         31572418        3738594.8 
     -0.091448588             -3.1        0.4597431         13193076         47896847        3261578.2 
     -0.091448588             -2.9        0.4597431        9174050.4         51765118          5380309 
     -0.091448588             -2.7        0.4597431        9415033.2         81878315        -12888081 
     -0.091448588             -2.5        0.4597431        6555733.9    1.7522323e+08        -13660643 
     -0.091448588             -2.3        0.4597431        2636936.8    2.2111979e+08         -3032808 
     -0.091448588             -2.1        0.4597431        2008392.2    2.4405537e+08       -3481120.8 
     -0.091448588             -1.9        0.4597431        1629354.2    2.6704868e+08       -3588161.2 
     -0.091448588             -1.7        0.4597431        1519820.4    2.9153672e+08       -4138777.6 
     -0.091448588             -1.5        0.4597431        1298085.6    3.1669911e+08       -3625645.1 
     -0.091448588             -1.3        0.4597431        701338.46    3.3171707e+08       -1023072.1 
     -0.091448588             -1.1        0.4597431        358672.37    3.3443268e+08         302998.4 
     -0.091448588             -0.9        0.4597431        203854.29    3.3227325e+08        642276.05 
     -0.091448588             -0.7        0.4597431        116755.25    3.2907425e+08        636086.76 
     -0.091448588             -0.5        0.4597431        59767.085    3.2617544e+08        497835.88 
     -0.091448588             -0.3        0.4597431        18886.851    3.2410039e+08        304516.88 
     -0.091448588             -0.1        0.4597431       -12990.521    3.2307063e+08        88508.077 
     -0.091448588              0.1        0.4597431       -40663.645    3.2317055e+08       -133465.88 
     -0.091448588              0.3        0.4597431       -68255.511    3.2439979e+08       -348604.81 
     -0.091448588              0.5        0.4597431       -100248.28    3.2667299e+08       -540034.76 
     -0.091448588              0.7        0.4597431       -143075.64    3.2976675e+08       -675007.29 
     -0.091448588              0.9        0.4597431       -209661.14    3.3315343e+08       -675717.63 
     -0.091448588              1.1        0.4597431       -336176.35    3.3548296e+08       -326831.75 
     -0.091448588              1.3        0.4597431       -641586.87    3.3289111e+08        1018059.3 
     -0.091448588              1.5        0.4597431       -1191981.8    3.1789321e+08        3651677.3 
     -0.091448588              1.7        0.4597431         -1353708    2.9264527e+08        4186657.8 
