%             X (in)              Y (in)              Z (in)         RealPolX         RealPolY         RealPolZ       RealFieldX       RealFieldY       RealFieldZ        RealFluxX        RealFluxY        RealFluxZ            |Pol|          |Field|           |Flux|
       0.41051848            1.875       0.10999809        9811.2545       -3060152.6        8919.9534        146.43663       -45673.919        133.13363      0.012513204       -3.9028967      0.011376445        3060181.3        45674.348        3.9029334 
       0.10999809            2.125       0.41051848       -2188.8196       -3106418.4        22919.888        -32.66895       -46364.454        342.08788    -0.0027916049       -3.9619038      0.029231861        3106503.7        46365.727        3.9620126 
       0.30052038            2.125       0.30052038        161.17152       -3109810.5        22819.778         2.405545       -46415.082         340.5937      0.000205557       -3.9662301      0.029104181        3109894.2        46416.332        3.9663368 
       0.41051848            2.125       0.10999809        8418.7228       -3112984.6        10506.532        125.65258       -46462.456        156.81391      0.010737179       -3.9702782      0.013399956        3113013.7        46462.891        3.9703153 
       0.10999809            2.375       0.41051848       -4716.7211       -3157191.6        24192.593       -70.398822       -47122.262        361.08348    -0.0060156723       -4.0266595       0.03085506        3157287.8        47123.698        4.0267822 
       0.30052038            2.375       0.30052038        -4175.443       -3161364.2         25222.79       -62.320045        -47184.54        376.45956    -0.0053253301       -4.0319812      0.032168966        3161467.6        47186.083        4.0321131 
       0.41051848            2.375       0.10999809         5064.469       -3164649.4        11658.079         75.58909       -47233.573        174.00118     0.0064591875       -4.0361712       0.01486863        3164674.9        47233.954        4.0362038 
       0.10999809            2.625       0.41051848       -9500.0494       -3199418.2        22355.769       -141.79178       -47752.511        333.66819     -0.012116295       -4.0805151      0.028512387        3199510.4        47753.887        4.0806327 
       0.30052038            2.625       0.30052038       -11669.345       -3204888.6         25096.94       -174.16932       -47834.159        374.58119     -0.014882999        -4.087492      0.032008457        3205008.2        47835.943        4.0876444 
       0.41051848            2.625       0.10999809       -1406.5624         -3207628        11047.855       -20.993469       -47875.045        164.89336    -0.0017939196       -4.0909858      0.014090355        3207647.4        47875.334        4.0910105 
       0.10999809            2.875       0.41051848       -25453.233       -3191906.6       -4589.4229         -379.899       -47640.397        -68.49885     -0.032462871       -4.0709348    -0.0058533172        3192011.4        47641.961        4.0710684 
       0.30052038            2.875       0.30052038       -35359.497       -3215299.6        9338.2538       -527.75368       -47989.546        139.37692     -0.045097249       -4.1007701      0.011909942        3215507.6        47992.651        4.1010354 
       0.41051848            2.875       0.10999809       -23930.698       -3217071.2        2306.2809        -357.1746       -48015.988        34.422103     -0.030521041       -4.1030296     0.0029414142        3217161.1        48017.329        4.1031442 
       0.10999809            3.125       0.41051848       -277724.74       -1606709.9       -862896.11       -4145.1454       -23980.745       -12879.046      -0.35420815       -2.0491863       -1.1005315        1844786.6        27534.128        2.3528276 
       0.30052038            3.125       0.30052038       -728110.91         -1614266       -653288.91       -10867.327       -24093.522       -9750.5807      -0.92862744       -2.0588233          -0.8332        1887534.5        28172.157         2.407348 
       0.41051848            3.125       0.10999809        -933741.3       -1620849.4       -243009.77       -13936.437       -24191.782       -3627.0115        -1.190887       -2.0672197      -0.30993292        1886287.2         28153.54        2.4057572 
       0.10999809            3.375       0.41051848       -31440.789       -54026.644        5049.2565       -469.26551       -806.36782        75.362037     -0.040099358     -0.068905195     0.0064397856        62712.809        936.01208      0.079983468 
       0.30052038            3.375       0.30052038        -48180.55       -37380.672        18666.858       -719.11268       -557.92047        278.60983     -0.061449128     -0.047675041      0.023807578        63774.067        951.85174      0.081336988 
       0.41051848            3.375       0.10999809       -34997.103       -40265.559        7013.2788       -522.34482       -600.97849         104.6758     -0.044635055     -0.051354406     0.0089446856        53807.978        803.10416       0.06862631 
       0.10999809            3.625       0.41051848       -26550.269       -10043.795        13084.855       -396.27267       -149.90739        195.29635     -0.033862023     -0.012809784      0.016688331        31257.128        466.52429      0.039865117 
       0.30052038            3.625       0.30052038       -36693.419       -24055.183        25496.531       -547.66297       -359.03258        380.54524     -0.046798524     -0.030679808      0.032518093        50745.757        757.39937      0.064720776 
       0.41051848            3.625       0.10999809       -22923.631       -14195.982        8098.7452       -342.14374       -211.88032        120.87679     -0.029236635     -0.018105453      0.010329082        28153.302        420.19854       0.03590652 
       0.10999809            3.875       0.41051848       -83322.222        324464.28       -147644.65       -1243.6152        4842.7505       -2203.6514      -0.10626856       0.41381942      -0.18830492        366085.52        5463.9629       0.46690285 
       0.30052038            3.875       0.30052038       -207025.15        331607.49       -141692.41       -3089.9277        4949.3655       -2114.8121       -0.2640384       0.42292981      -0.18071349        415812.07        6206.1503       0.53032374 
       0.41051848            3.875       0.10999809       -211030.62        339466.41       -60166.442       -3149.7108        5066.6629       -898.00659      -0.26914695       0.43295303     -0.076735849        404216.98        6033.0893       0.51553544 
       0.10999809            4.125       0.41051848       -17672.623        657443.62        14753.803       -263.77049        9812.5914        220.20601     -0.022539537       0.83849889      0.018816895        657846.57        9818.6056       0.83901281 
       0.30052038            4.125       0.30052038       -16775.523        682158.89        20404.488       -250.38095        10181.476         304.5446     -0.021395382       0.87002057      0.026023738        682670.14        10189.107       0.87067261 
       0.41051848            4.125       0.10999809       -691.57677        678937.26        3534.0649       -10.322041        10133.392        52.747237   -0.00088203206       0.86591172     0.0045073211        678946.81        10133.534        0.8659239 
       0.10999809            4.375       0.41051848       -3955.1905        614399.74        35336.456       -59.032694        9170.1453        527.40979    -0.0050444216       0.78360102      0.045067863        615427.77        9185.4892       0.78491218 
       0.30052038            4.375       0.30052038         1719.383        618242.03        33441.164        25.662432         9227.493        499.12185     0.0021928887       0.78850146      0.042650621        619148.19        9241.0177       0.78965716 
       0.41051848            4.375       0.10999809        14983.217        619584.71        13611.241         223.6301        9247.5329        203.15285      0.019109487        0.7902139      0.017359679        619915.29        9252.4671       0.79063553 
