%             X (in)              Y (in)              Z (in)         RealPolX         RealPolY         RealPolZ       RealFieldX       RealFieldY       RealFieldZ        RealFluxX        RealFluxY        RealFluxZ            |Pol|          |Field|           |Flux|
        2.0728438            3.375       -0.6528606       -1025532.7       -29701.755       -46331.063       -1026.5593       -29.731486        -46.37744       -1.2900124     -0.037361688      -0.05827961        1027008.3        1028.0363        1.2918686 
         1.832183            3.375      -0.66176949          -960672        41985.501       -44742.356       -961.63364        42.027529       -44.787143       -1.2084245       0.05281335     -0.056281184         962629.4        963.59299        1.2108867 
        1.6048133            3.375       -0.6716422       -978286.23        54789.716       -43966.454       -979.26549        54.844561       -44.010464       -1.2305813      0.068919708      -0.05530518        980805.23        981.78702          1.23375 
        1.3991236            3.375      -0.64689796       -1039394.6        71258.744       -13297.678       -1040.4351        71.330074       -13.310989       -1.3074493      0.089636014     -0.016727082        1041919.3        1042.9623         1.310625 
        1.1670228            3.375      -0.61903973       -1057490.4       -92588.778       -60530.967       -1058.5489        -92.68146       -60.591558       -1.3302118      -0.11646696     -0.076141598        1063260.3        1064.3247        1.3374698 
       0.90532354            3.375      -0.62200967       -973628.73       -191105.57       -86853.869       -974.60333       -191.29687        -86.94081       -1.2247227      -0.24039073      -0.10925304        996000.92        996.99792        1.2528645 
       0.65107939            3.375      -0.61916823        -854762.4       -335963.87       -112669.05       -855.61802       -336.30017       -112.78183       -1.0752013      -0.42260725      -0.14172583        925302.54        926.22877        1.1639334 
       0.38577606            3.375       -0.6038203       -624358.96       -573270.49       -187604.21       -624.98394       -573.84433       -187.79201      -0.78537798      -0.72111405       -0.2359864        868135.07        869.00407        1.0920227 
       0.12611591            3.375      -0.61648146       -254867.35       -680164.24       -68572.665       -255.12248       -680.84509       -68.641307      -0.32059636      -0.85557517      -0.08625721        729577.26        730.30757       0.91773155 
       0.59103259            3.375      -0.12662924       -410442.63       -424095.93       -239152.87       -410.85348       -424.52045       -239.39226      -0.51629371      -0.53346813      -0.30082919        636800.29        637.43772       0.80102787 
       0.81857608            3.375      -0.12360868       -723890.13        -194562.3       -61908.155       -724.61474       -194.75706       -61.970125      -0.91057774      -0.24473894     -0.077873956        752132.98        752.88587       0.94610429 
        1.0594035            3.375      -0.12309132       -828107.51       -94299.716       -20650.786       -828.93645       -94.394111       -20.671458       -1.0416723      -0.11861914      -0.02597652        833715.15         834.5497        1.0487261 
        1.3049188            3.375      -0.11936474       -894254.28       -56960.478        10707.487       -895.14943       -57.017495        10.718205       -1.1248779     -0.071650298      0.013468894         896130.5        897.02752         1.127238 
         1.552479            3.375      -0.10951413       -953314.57       -34532.161        28481.412       -954.26884       -34.566727        28.509922       -1.1991696     -0.043437831      0.035826625        954364.89        955.32021        1.2004908 
        1.7944578            3.375     -0.099967645       -1021613.3       -35915.078        23174.429       -1022.6359       -35.951029        23.197626       -1.2850822     -0.045177395      0.029150997        1022507.1        1023.5306        1.2862065 
        2.0283674            3.375     -0.095170392       -1094847.2       -33804.462        6381.0275       -1095.9431         -33.8383        6.3874149       -1.3772027     -0.042522462     0.0080266623        1095387.5         1096.484        1.3778824 
        2.2552481            3.375     -0.094528046       -1163534.3       -30106.242       -11489.624        -1164.699       -30.136379       -11.501125       -1.4636039     -0.037870491      -0.01445274        1163980.4        1165.1456        1.4641651 
        2.4796574            3.375      -0.10525374       -1238329.5       -33372.074       -23708.305       -1239.5691       -33.405479       -23.732037       -1.5576885     -0.041978563     -0.029822558          1239006        1240.2462        1.5585394 
        2.7122103            3.375      -0.11828728       -1305078.6       -24524.611       -29125.784       -1306.3849        -24.54916       -29.154939       -1.6416517     -0.030849385     -0.036637177        1305633.9        1306.9408        1.6423503 
        2.9515837            3.375      -0.12244064       -1366763.2       -22388.836       -29912.548       -1368.1313       -22.411248        -29.94249       -1.7192445     -0.028162804     -0.037626843        1367273.8        1368.6424        1.7198868 
         3.190658            3.375      -0.12356196       -1423960.7       -21381.387       -26900.829       -1425.3861        -21.40279       -26.927757        -1.791193     -0.026895539     -0.033838417        1424375.3        1425.8011        1.7917145 
        3.4293106            3.375      -0.12390557       -1475725.4       -20375.662        -22956.52       -1477.2026       -20.396059       -22.979499       -1.8563076     -0.025630443     -0.028876891        1476044.6        1477.5221        1.8567091 
        3.6676149            3.375      -0.12401427       -1523366.3       -19543.678        -19567.75       -1524.8912       -19.563241       -19.587337       -1.9162348     -0.024583894     -0.024614174        1523617.4        1525.1425        1.9165506 
        3.9056065            3.375      -0.12408813       -1567881.2       -18717.928       -16993.674       -1569.4506       -18.736665       -17.010684       -1.9722298     -0.023545187     -0.021376256          1568085        1569.6546        1.9724862 
         4.143522            3.375       -0.1241161       -1609780.4       -17689.521       -15050.666       -1611.3918       -17.707229       -15.065731       -2.0249346      -0.02225156     -0.018932156        1609947.9        1611.5595        2.0251454 
        4.3813773            3.375      -0.12413147       -1649445.7       -16537.187        -13529.27       -1651.0968       -16.553741       -13.542813       -2.0748294     -0.020802044     -0.017018401        1649584.1        1651.2353        2.0750035 
        4.6191543            3.375      -0.12414011       -1686964.5       -15164.647       -12250.191       -1688.6531       -15.179827       -12.262454       -2.1220241     -0.019075533     -0.015409454        1687077.1        1688.7659        2.1221658 
        4.8569444            3.375      -0.12412324       -1722423.7       -13299.081       -11169.943       -1724.1479       -13.312394       -11.181124       -2.1666281     -0.016728847     -0.014050614        1722511.3        1724.2355        2.1667382 
        5.0947196            3.375      -0.12411613       -1756239.2       -10517.982       -10252.489       -1757.9972        -10.52851       -10.262752       -2.2091644     -0.013230516     -0.012896554        1756300.6        1758.0587        2.2092417 
        5.3324659            3.375      -0.12413436       -1788839.9       -5546.0159       -9293.0123       -1790.6306       -5.5515675       -9.3023146       -2.2501727    -0.0069763055     -0.011689633        1788872.7        1790.6633        2.2502139 
        5.5702194            3.375      -0.12414084       -1820904.9        3939.4665       -8276.7781       -1822.7276        3.9434099       -8.2850631        -2.290507     0.0049554351     -0.010411317        1820927.9        1822.7507        2.2905361 
        5.8079674            3.375      -0.12413683       -1854342.7        22871.586       -7176.8782       -1856.1989         22.89448       -7.1840622       -2.3325683      0.028770052    -0.0090277588        1854497.6        1856.3539        2.3327632 
        6.0456851            3.375      -0.12414671       -1892461.4        62547.492       -5724.0038       -1894.3558        62.610102       -5.7297335       -2.3805177      0.078678174    -0.0072001955        1893503.4        1895.3988        2.3818284 
        6.2833831            3.375      -0.12419845       -1940043.5        147724.07       -3523.2571       -1941.9855        147.87194       -3.5267839       -2.4403709       0.18582136    -0.0044318874        1945662.8        1947.6104        2.4474394 
        6.5210593            3.375      -0.12435818       -1969462.2        343770.84       -561.24189       -1971.4336        344.11495       -0.5618037       -2.4773765        0.4324276   -0.00070598335        1999239.8        2001.2411        2.5148337 
        6.7589707            3.375      -0.12473794       -1774554.9        737134.56       -586.51712       -1776.3312        737.87243      -0.58710423       -2.2322037       0.92723784   -0.00073777693        1921565.2        1923.4887        2.4171272 
        1.5517012            3.625      -0.33217777       -946617.53       -19844.934        4209.4309        -947.5651       -19.864799        4.2136445       -1.1907454     -0.024962842     0.0052950219        946834.88        947.78266        1.1910188 
        1.5898065            3.625      -0.51930584       -951005.24       -2373.6409        1423.3027        -951.9572       -2.3760169        1.4247274       -1.1962647    -0.0029857909     0.0017903653        951009.27        951.96123        1.1962698 
        1.8318404            3.625      -0.48458317       -1008732.1        17476.134       -8764.5201       -1009.7418        17.493627       -8.7732934        -1.268879       0.02198314     -0.011024846        1008921.5        1009.9314        1.2691173 
        1.8134811            3.625      -0.29778133       -1011616.6       -1742.7152       -3759.2123       -1012.6292       -1.7444596       -3.7629753       -1.2725074    -0.0021921526    -0.0047286942          1011625        1012.6377         1.272518 
        2.0481125            3.625      -0.28261385       -1085121.7        1352.1832       -19218.682       -1086.2079        1.3535367        -19.23792       -1.3649691     0.0017009044     -0.024175083        1085292.7        1086.3791        1.3651842 
        2.0683763            3.625      -0.46530406         -1086224         22599.63       -21651.881       -1087.3113        22.622252       -21.673555       -1.3663557       0.02842796     -0.027235792        1086674.8        1087.7626        1.3669228 
        2.2592593            3.625      -0.27274526       -1152154.8        4523.1899       -32642.588       -1153.3081        4.5277176       -32.675264       -1.4492897     0.0056896978     -0.041060947          1152626        1153.7798        1.4498824 
        2.4488364            3.625      -0.31204261       -1215192.6       -4870.7977       -47466.425       -1216.4091       -4.8756733       -47.513939       -1.5285847    -0.0061269518     -0.059707776        1216129.1        1217.3464        1.5297626 
        2.2992951            3.625      -0.43491764       -1162646.1        16324.109        -47090.95       -1163.8099        16.340449       -47.138089       -1.4624866      0.020534014     -0.059235469        1163713.8        1164.8787        1.4638298 
        2.6245641            3.625      -0.61833647       -1254204.6        45953.459       -72444.573         -1255.46        45.999459        -72.51709       -1.5776576      0.057804625     -0.091127663        1257135.3        1258.3937        1.5813441 
        2.6740122            3.625      -0.36162375       -1283438.9        13119.481       -65657.797       -1284.7236        13.132614       -65.723521       -1.6144313       0.01650293     -0.082590612        1285184.2        1286.4707        1.6166267 
        1.2711729            3.625      -0.36340447       -883977.99       -30600.475       -23113.613       -884.86285       -30.631106        -23.13675       -1.1119515     -0.038492183     -0.029074498        884809.42        885.69511        1.1129973 
        2.8862503            3.625      -0.62216634       -1361248.2        37076.971       -68332.414       -1362.6108        37.114085       -68.400815       -1.7123073      0.046638935     -0.085954999        1363466.4        1364.8313        1.7150976 
        2.9342701            3.625      -0.36960698         -1366048        7034.6147       -61407.168       -1367.4155        7.0416564       -61.468637       -1.7183449     0.0088488064     -0.077243767        1367445.6        1368.8145         1.720103 
        1.0007751            3.625        -0.370101        -788089.7        -58423.71       -72299.582       -788.87857       -58.482192       -72.371954      -0.99133405      -0.07349089      -0.09094528        793552.73        794.34707       0.99820597 
       0.74243835            3.625      -0.36777692        -643231.6        -114758.4       -144995.17       -643.87547       -114.87328       -145.14031      -0.80911778      -0.14435402      -0.18238869        669283.18        669.95313       0.84188794 
        3.1383038            3.625      -0.62347057       -1433902.1        21314.792       -61873.124       -1435.3374        21.336128       -61.935059       -1.8036982      0.026811769      -0.07782989        1435394.7        1436.8315        1.8055757 
        3.1845659            3.625      -0.37203253         -1427978        4655.4958        -53629.22       -1429.4074         4.660156       -53.682903       -1.7962463     0.0058561247     -0.067459926        1428992.2        1430.4227        1.7975221 
         3.431739            3.625      -0.37285425       -1481410.7        3041.0598       -46185.533       -1482.8936        3.0441039       -46.231764        -1.863459     0.0038253338     -0.058096548        1482133.6        1483.6172        1.8643684 
        3.6776283            3.625      -0.37314843       -1529597.1        2135.3555       -40960.839       -1531.1282         2.137493        -41.00184       -1.9240725      0.002686053     -0.051524432        1530146.9        1531.6786        1.9247641 
        3.9228308            3.625      -0.37329591       -1574618.8        1790.2183       -37231.759        -1576.195        1.7920103       -37.269028       -1.9807051     0.0022519065     -0.046833642          1575060        1576.6366          1.98126 
        4.1678029            3.625      -0.37335889       -1617168.1        1840.5336       -34267.622       -1618.7868         1.842376       -34.301924       -2.0342275      0.002315198     -0.043105069        1617532.1        1619.1513        2.0346855 
        4.4126176            3.625      -0.37339499       -1657443.2        2052.7089       -31855.648       -1659.1023        2.0547637       -31.887536       -2.0848895     0.0025820922     -0.040071059        1657750.6          1659.41        2.0852761 
        4.6573121            3.625      -0.37339997         -1695314        2598.4448       -29781.739        -1697.011        2.6010458       -29.811551       -2.1325269     0.0032685706       -0.0374623        1695577.5        1697.2748        2.1328584 
        4.9020533            3.625      -0.37336338       -1730815.7        3751.6556       -27789.919       -1732.5483         3.755411       -27.817736       -2.1771844     0.0047191887     -0.034956799        1731042.9        1732.7757        2.1774701 
        5.1467374            3.625      -0.37337579       -1763547.9        6115.6194       -26022.953       -1765.3132        6.1217411       -26.049002        -2.218358     0.0076928068     -0.032734142        1763750.5         1765.516        2.2186128 
        5.3913648            3.625      -0.37341938       -1792675.2        10970.715       -24235.771       -1794.4697        10.981697       -24.260031       -2.2549971      0.013800007     -0.030486055        1792872.6        1794.6673        2.2552454 
        5.6360083            3.625       -0.3734038       -1816951.4        21276.826       -22356.139       -1818.7701        21.298124       -22.378517       -2.2855339      0.026764012     -0.028121674        1817213.4        1819.0325        2.2858636 
        5.8806266            3.625      -0.37339318       -1833156.8        42944.249       -20278.122       -1834.9918        42.987236        -20.29842       -2.3059187      0.054019354     -0.025507747        1833771.9        1835.6075        2.3066924 
        6.1251986            3.625      -0.37342179       -1833786.8         88591.05       -17669.521       -1835.6224         88.67973       -17.687208       -2.3067112       0.11143823     -0.022226401        1836010.5        1837.8484        2.3095084 
        6.3697114            3.625      -0.37353255       -1797793.4        181848.56       -12955.549        -1799.593        182.03059       -12.968517       -2.2614352       0.22874638     -0.016296719        1807013.5        1808.8223        2.2730331 
        6.6142984            3.625      -0.37390946       -1656534.5        322562.26       -5104.5441       -1658.1926        322.88514       -5.1096538       -2.0837463       0.40574944    -0.0064209803        1687654.8        1689.3442        2.1228925 
       0.48372752            3.625       -0.3592683       -492604.64       -145448.77       -319165.01       -493.09774       -145.59436       -319.48449       -0.6196449      -0.18295927      -0.40147605        604715.62        605.32094       0.76066873 
         6.859127            3.625      -0.37459494       -1385930.4         534254.6       -17304.742       -1387.3177        534.78939       -17.322064       -1.7433548       0.67203617     -0.021767548        1485439.5        1486.9264        1.8685268 
        6.8576398            3.625        -0.624857       -1391867.7        533229.85       -19060.508        -1393.261        533.76362       -19.079587       -1.7508234       0.67074714     -0.023976116        1490635.1        1492.1273        1.8750624 
        6.6096956            3.625      -0.62455128       -1639107.5         343774.8       -7972.8219       -1640.7482        344.11892       -7.9808027        -2.061825       0.43243259     -0.010028972        1674788.9        1676.4654        2.1067085 
        6.3618842            3.625       -0.6243341       -1784021.2        199346.35       -18687.543        -1785.807        199.54589       -18.706249       -2.2441113       0.25075676     -0.023506966        1795221.4        1797.0184           2.2582 
        6.1141993            3.625      -0.62427508         -1816270        102778.72       -23738.009       -1818.0881         102.8816       -23.761771       -2.2846769       0.12928483     -0.029859922        1819330.5        1821.1517        2.2885267 
        5.8664835            3.625      -0.62425635       -1815901.2        55886.607        -26866.82       -1817.7189         55.94255       -26.893714        -2.284213      0.070299481     -0.033795638        1816959.6        1818.7784        2.2855444 
        5.6187538            3.625      -0.62426296       -1800362.5        33380.757       -29654.487       -1802.1647        33.414171       -29.684172       -2.2646669      0.041989486      -0.03730223        1800916.1        1802.7188        2.2653633 
        5.3710046            3.625      -0.62428502       -1777012.3        22534.858       -32232.151        -1778.791        22.557416       -32.264415       -2.2352948      0.028346484      -0.04054466        1777447.4        1779.2266        2.2358421 
        5.1232639            3.625      -0.62425966       -1749158.7        16899.585       -34736.411       -1750.9096        16.916502       -34.771182       -2.2002578      0.021257903     -0.043694756        1749585.2        1751.3365        2.2007943 
        4.8754954            3.625      -0.62424014       -1718049.3         14048.21       -37263.932        -1719.769        14.062272       -37.301234       -2.1611255      0.017671172     -0.046874113        1718510.8         1720.231         2.161706 
        4.6276845            3.625      -0.62425986       -1684355.4        12419.382       -39759.002       -1686.0414        12.431814       -39.798801       -2.1187421      0.015622278     -0.050012648        1684870.3        1686.5569        2.1193899 
        4.3799069            3.625      -0.62426352         -1648568        11286.124       -42369.914       -1650.2183        11.297421       -42.412327       -2.0737254      0.014196758     -0.053296902        1649151.1        1650.8019        2.0744588 
        4.1320885            3.625       -0.6242428       -1610771.3        10805.018       -45117.348       -1612.3837        10.815834        -45.16251       -2.0261811      0.013591578     -0.056752884        1611439.2        1613.0523        2.0270213 
        3.8841737            3.625      -0.62420778       -1571232.8         10690.45       -48141.775       -1572.8056        10.701151       -48.189965       -1.9764458      0.013447463     -0.060557297        1572006.5        1573.5801        1.9774191 
        3.6361058            3.625      -0.62413416       -1529652.7        11516.017       -51596.335       -1531.1839        11.527545       -51.647983       -1.9241424       0.01448594     -0.064902769        1530565.9         1532.098        1.9252912 
         3.387669            3.625      -0.62394868       -1485193.1        14184.536       -55989.645       -1486.6798        14.198735        -56.04569        -1.868217      0.017842656     -0.070429092        1486315.8        1487.8036        1.8696292 
        2.3584085            3.625      -0.63170042         -1140660        25247.731       -56521.999       -1141.8018        25.273004       -56.578578       -1.4348305      0.031758993     -0.071098737        1142338.6        1143.4821         1.436942 
        2.1034366            3.625       -0.6528606       -1030891.1       -16765.865       -41979.193        -1031.923       -16.782647       -42.021214       -1.2967527     -0.021089697     -0.052805415        1031881.7        1032.9146        1.2979988 
        1.8592341            3.625      -0.66176949        -974441.7       -52421.021       -42463.786       -975.41712       -52.473494       -42.506292       -1.2257453     -0.065940138     -0.053414982        976774.16        977.75192        1.2286793 
        1.6285441            3.625       -0.6716422       -989858.71       -149600.05       -42309.942       -990.84956        -149.7498       -42.352294       -1.2451383      -0.18818115     -0.053221462        1001993.3        1002.9963        1.2604023 
         1.419472            3.625      -0.64689796       -1028726.1       -142962.25       -18926.079       -1029.7558       -143.10536       -18.945024       -1.2940294      -0.17983149     -0.023807019        1038784.8        1039.8246        1.3066821 
        1.1835393            3.625      -0.61903973       -997981.22       -29350.818       -56259.289        -998.9802       -29.380198       -56.315605       -1.2553555     -0.036920245     -0.070768276        999996.54        1000.9975        1.2578906 
       0.91787775            3.625      -0.62200967       -877866.64       -43793.585        -81737.46       -878.74539       -43.837423       -81.819279        -1.104264      -0.05508773      -0.10281714        882750.66         883.6343        1.1104076 
       0.65961759            3.625      -0.61916823       -722690.26       -94874.642       -116322.18       -723.41368       -94.969612       -116.43862      -0.90906844      -0.11934233      -0.14632108        738114.67        738.85352       0.92847072 
       0.38993364            3.625       -0.6038203       -524686.18       -160477.71       -173825.75       -525.21139       -160.63835       -173.99975       -0.6600001      -0.20186411      -0.21865454        575555.45        576.13158        0.7239883 
       0.12704049            3.625      -0.61648146       -239983.44       -174225.07       -71001.158       -240.22366       -174.39947        -71.07223      -0.30187396      -0.21915684     -0.089311998        304938.67        305.24391       0.38358082 
       0.59302066            3.625      -0.12662924          -318528       -135718.93       -206029.07       -318.84685       -135.85479       -206.23531      -0.40067476      -0.17072016      -0.25916293        402899.11        403.30242       0.50680476 
        0.8245439            3.625      -0.12360868        -617637.7       -108145.24       -71361.339       -618.25596        -108.2535       -71.432772      -0.77692335      -0.13603536     -0.089765069        631081.74        631.71346       0.79383454 
        1.0693216            3.625      -0.12309132       -775946.79       -58120.765       -18475.797       -776.72351       -58.178944       -18.494291      -0.97605955     -0.073109817     -0.023240612        778339.77        779.11889       0.97906967 
         1.318759            3.625      -0.11936474       -871834.03       -26647.086         13814.12       -872.70674        -26.67376        13.827948       -1.0966756     -0.033519235      0.017376711        872350.54        873.22377        1.0973253 
        1.5702078            3.625      -0.10951413       -948318.81       -12422.112        32450.924       -949.26808       -12.434547        32.483408       -1.1928854     -0.015625712      0.040819854        948955.18        949.90509        1.1936859 
         1.816002            3.625     -0.099967645         -1025580       -5772.1413        23554.232       -1026.6066       -5.7779192         23.57781       -1.2900719    -0.0072607475      0.029628749        1025866.7        1026.8936        1.2904325 
        2.0536582            3.625     -0.095170392       -1100218.4       -2036.8249        6597.8099       -1101.3198       -2.0388637        6.6044143       -1.3839592    -0.0025621117     0.0082993518        1100240.1        1101.3415        1.3839865 
        2.2842163            3.625     -0.094528046       -1173302.1         -2228.48       -8423.2823       -1174.4765       -2.2307107        -8.431714       -1.4758907    -0.0028031938     -0.010595604        1173334.4        1174.5089        1.4759314 
        2.5123568            3.625      -0.10525374       -1244216.1       -2968.7506       -20106.885       -1245.4616       -2.9717223       -20.127012       -1.5650932    -0.0037343764      -0.02529235        1244382.1        1245.6277         1.565302 
        2.7487802            3.625      -0.11828728       -1311289.3        1519.1864       -29716.615        -1312.602        1.5207071       -29.746361       -1.6494643     0.0019109769      -0.03738038        1311626.9        1312.9398        1.6498889 
        2.9920529            3.625      -0.12244064       -1376400.9        412.44067       -28723.914       -1377.7786       0.41285352       -28.752667       -1.7313677    0.00051880704     -0.036131666        1376700.6        1378.0787        1.7317447 
        3.2349964            3.625      -0.12356196       -1433316.2        19.362643       -25171.716       -1434.7509      0.019382025       -25.196913       -1.8029612    2.4356171e-05     -0.031663374        1433537.2        1434.9722        1.8032392 
        3.4775055            3.625      -0.12390557       -1484833.5       -86.802758       -21175.228       -1486.3198     -0.086889648       -21.196425       -1.8677646   -0.00010918875     -0.026636213        1484984.5         1486.471        1.8679545 
        3.7196591            3.625      -0.12401427       -1532308.2       -233.81146       -17905.664        -1533.842       -0.2340455       -17.923587       -1.9274827   -0.00029411025     -0.022523444        1532412.8        1533.9468        1.9276143 
        3.9614949            3.625      -0.12408813       -1576786.3       -242.25958       -15511.403       -1578.3646      -0.24250209        -15.52693       -1.9834315   -0.00030473711     -0.019511715        1576862.6         1578.441        1.9835275 
        4.2032532            3.625       -0.1241161         -1618698       -97.086498       -13708.359       -1620.3183     -0.097183682       -13.722081        -2.036152   -0.00012212462     -0.017243676          1618756        1620.3764         2.036225 
        4.4449506            3.625      -0.12413147       -1658113.4        184.62036        -12345.84       -1659.7732       0.18480516       -12.358199       -2.0857325    0.00023223302      -0.01552977        1658159.4        1659.8192        2.0857904 
        4.6865686            3.625      -0.12414011       -1695183.7        800.78842       -11293.016       -1696.8806       0.80159001        -11.30432        -2.132363     0.0010073077     -0.014205428        1695221.5        1696.9184        2.1324106 
        4.9282001            3.625      -0.12412324       -1729739.3        1925.9332       -10348.841       -1731.4707        1.9278611       -10.359201       -2.1758303     0.0024226217     -0.013017755        1729771.3        1731.5028        2.1758706 
        5.1698169            3.625      -0.12411613       -1761567.1        4387.8413       -9637.8133       -1763.3304        4.3922336       -9.6474607       -2.2158663     0.0055194435     -0.012123357        1761598.9        1763.3623        2.2159064 
        5.4114046            3.625      -0.12413436       -1790090.5        9263.0967       -8875.9932       -1791.8824        9.2723691       -8.8848781       -2.2517458      0.011652003     -0.011165067        1790136.4        1791.9284        2.2518036 
            5.653            3.625      -0.12414084       -1813539.1        19719.418        -8087.966       -1815.3545        19.739158       -8.0960621       -2.2812417      0.024804957     -0.010173812        1813664.4        1815.4799        2.2813993 
        5.8945898            3.625      -0.12413683       -1828652.7        41728.729       -7223.3786       -1830.4832        41.770499       -7.2306092        -2.300253      0.052490358    -0.0090862515          1829143         1830.974        2.3008697 
        6.1361471            3.625      -0.12414671       -1827302.3        87845.114       -6019.0506       -1829.1315        87.933047       -6.0250757       -2.2985544       0.11049993    -0.0075713334        1829422.5        1831.2538        2.3012214 
        6.3776761            3.625      -0.12419845       -1788566.5        181223.54       -4236.6075       -1790.3568        181.40495       -4.2408483       -2.2498287       0.22796018    -0.0053292072        1797729.1        1799.5286        2.2613544 
        6.6191528            3.625      -0.12435818         -1651435        320565.85       -3748.5716       -1653.0881        320.88673        -3.752324       -2.0773317       0.40323816    -0.0047153094        1682264.5        1683.9485        2.1161121 
        6.8607383            3.625      -0.12473794       -1389768.9         520996.3       -6596.7593       -1391.1601        521.51782       -6.6033626       -1.7481833       0.65535862    -0.0082980302        1484229.9        1485.7156        1.8670053 
        1.5712674            3.875      -0.33217777       -920102.46        29389.782        47642.921       -921.02349        29.419201        47.690612       -1.1573922      0.036969259       0.05992979        921803.75        922.72647        1.1595323 
        1.6115271            3.875      -0.51930584       -807391.42        50170.625        31133.408       -808.19962        50.220846        31.164573       -1.0156136      0.063109376      0.039162557        809547.58        810.35794        1.0183258 
        1.8569516            3.875      -0.48458317       -953414.02        69387.135       -69711.666       -954.36839        69.456592       -69.781447       -1.1992947      0.087281728     -0.087689953         958474.1        959.43353        1.2056597 
         1.836812            3.875      -0.29778133       -987180.09        44777.741       -18245.168       -988.16826        44.822564       -18.263432       -1.2417689      0.056325695     -0.022950505        988363.53        989.35288        1.2432575 
        2.0749681            3.875      -0.28261385       -1078678.4        43033.876       -34600.798       -1079.7582        43.076953       -34.635433       -1.3568641      0.054132096     -0.043524169        1080090.9         1081.172        1.3586408 
        2.0969383            3.875      -0.46530406       -1041651.1        69065.823       -96399.372       -1042.6938        69.134958       -96.495868       -1.3102877       0.08687755      -0.12126028        1048379.7        1049.4291        1.3187515 
        2.2893273            3.875      -0.27274526       -1147250.9        43381.225           -46968       -1148.3993         43.42465       -47.015015       -1.4431211      0.054569024      -0.05908081        1149031.2        1150.1813        1.4453605 
        2.4821298            3.875      -0.31204261         -1226207        31494.529       -58539.555       -1227.4344        31.526055       -58.598153       -1.5424396      0.039616809     -0.073636611        1228007.5        1229.2367        1.5447044 
        2.3311584            3.875      -0.43491764       -1132384.9        58192.083       -109200.27       -1133.5184        58.250333       -109.30958       -1.4244212      0.073199528      -0.13736247        1139125.3        1140.2656           1.4329 
         2.662625            3.875      -0.61833647       -1430870.1         98999.49       -80011.418       -1432.3024        99.098588        -80.09151       -1.7998843       0.12453096      -0.10064596        1436520.8        1437.9588        1.8069923 
        2.7111332            3.875      -0.36162375       -1271673.6        48393.411       -54895.512       -1272.9466        48.441852       -54.950463       -1.5996319      0.060873827     -0.069052788        1273777.6        1275.0526        1.6022784 
        1.2866796            3.875      -0.36340447       -875187.26        24291.755       -11428.491       -876.06333        24.316071       -11.439931       -1.1008936      0.030556476     -0.014375841        875598.91        876.47538        1.1014114 
        2.9282706            3.875      -0.62216634       -1435496.2        84985.138       -93387.726       -1436.9331        85.070208       -93.481207       -1.8057034       0.10690238      -0.11747195        1441038.9        1442.4814        1.8126755 
        2.9754532            3.875      -0.36960698       -1341585.3        37912.366       -66265.843       -1342.9282        37.950316       -66.332175       -1.6875734      0.047689774      -0.08335547        1343755.8        1345.1009        1.6903036 
        1.0121661            3.875        -0.370101       -784524.44        17873.827       -102719.27       -785.30975        17.891718       -102.82209      -0.98684934      0.022483396      -0.12921005        791422.34        792.21455       0.99552617 
       0.74972797            3.875      -0.36777692        -663360.6        3439.0083       -182350.16       -664.02463        3.4424507       -182.53269      -0.83443796     0.0043259112      -0.22937734        687975.79        688.66446       0.86540128 
        3.1841188            3.875      -0.62347057       -1457462.8        66459.279       -76259.346       -1458.9217        66.525805       -76.335682       -1.8333351      0.083598792     -0.095926247        1460968.9        1462.4314        1.8377454 
        3.2296203            3.875      -0.37203253       -1408637.1        34273.847       -48964.284       -1410.0472        34.308155       -49.013298       -1.7719175      0.043112899     -0.061591926        1409904.5        1411.3158        1.7735118 
        3.4806067            3.875      -0.37285425       -1459595.6        31262.817       -38842.451       -1461.0566        31.294111       -38.881332       -1.8360179       0.03932534     -0.048859723          1460447        1461.9089        1.8370889 
        3.7302863            3.875      -0.37314843       -1505450.3        29011.987       -33179.515       -1506.9573        29.041029       -33.212728       -1.8936984      0.036494033     -0.041736345        1506095.4         1507.603        1.8945098 
        3.9792678            3.875      -0.37329591       -1548644.8        27194.715       -29732.363        -1550.195        27.221936       -29.762126       -1.9480325      0.034208094      -0.03740019        1549168.9        1550.7196        1.9486918 
        4.2280149            3.875      -0.37335889       -1589882.1        25631.524       -27447.139       -1591.4735        25.657181       -27.474614       -1.9999046      0.032241765     -0.034525618        1590325.5        1591.9174        2.0004625 
        4.4766021            3.875      -0.37339499       -1629009.3        24189.345       -25780.466       -1630.6399        24.213558       -25.806272       -2.0491225      0.030427655     -0.032429118        1629392.8        1631.0238         2.049605 
        4.7250672            3.875      -0.37339997       -1665858.4        22895.953       -24450.185        -1667.526        22.918872        -24.47466       -2.0954749      0.028800704     -0.030755765        1666195.2        1667.8631        2.0958985 
        4.9735795            3.875      -0.37336338       -1700078.1        21935.156       -23295.966       -1701.7799        21.957113       -23.319285       -2.1385197      0.027592122     -0.029303878        1700379.2        1702.0813        2.1388985 
        5.2220339            3.875      -0.37337579       -1730515.3        21477.942       -22255.404       -1732.2476        21.499442       -22.277682       -2.1768065      0.027016995      -0.02799496        1730791.7        1732.5242        2.1771541 
        5.4704307            3.875      -0.37341938         -1755220        22185.511       -21456.718        -1756.977        22.207719       -21.478196       -2.2078824      0.027907042     -0.026990297        1755491.3        1757.2486        2.2082237 
