%             X (in)              Y (in)              Z (in)         RealPolX         RealPolY         RealPolZ
                7        2.3195959            0.125       -46005.278        2171102.9        2579.8633 
             7.75        2.8249365            0.125       -66454.595        1602983.2        17265.745 
              7.5        2.7338095            0.125       -255506.76        1809851.6        9692.8326 
             7.25        2.6426825            0.125       -300796.31          2104104        4981.8081 
                7        2.5515555            0.125       -130800.51        2303833.7        2674.8992 
             7.75        3.0817489            0.125       -125560.63        1260356.7        21310.657 
              7.5        2.9823376            0.125       -426401.91        1505193.6        15646.219 
             7.25        2.8829264            0.125       -669929.88        1885099.1        5702.1494 
                7        2.7835151            0.125       -398904.06        2682589.5        1586.4976 
        7.2513663        3.7087888            0.125       -884712.05        801386.56        9763.0179 
        7.2513663        3.7087888            0.375       -890084.37        814521.94         21534.77 
        7.2513663        3.7087888            0.625       -888983.48        829871.93        32929.437 
        7.1112013        3.4954004            0.125       -1181116.7        904913.25        6121.7147 
        7.1112013        3.4954004            0.375       -1175299.2        912681.37        14752.914 
        7.1112013        3.4954004            0.625       -1193062.9        938360.96         20731.37 
        6.9710362        3.2820121            0.125       -1571409.5        1166504.1        1627.8942 
        6.9710362        3.2820121            0.375         -1564550        1170655.8        3276.8612 
        6.9710362        3.2820121            0.625       -1558272.2        1176964.4        12678.921 
        6.8308712        3.0686237            0.125       -2240483.8        1896118.2       -2277.4074 
        6.8308712        3.0686237            0.375       -2233200.5        1895021.1       -13201.444 
        6.8308712        3.0686237            0.625       -2203161.4        1874075.3        1394.8711 
        7.5837888        3.3763663            0.125       -781845.86        953378.38        17657.428 
        7.5837888        3.3763663            0.375       -759922.02        945040.51        55712.399 
        7.5837888        3.3763663            0.625       -789327.75        954270.15        59587.237 
        7.3704004        3.2362013            0.125       -843910.62        1242198.5        10150.945 
        7.3704004        3.2362013            0.375       -826076.57          1244358        18611.476 
        7.3704004        3.2362013            0.625       -871193.68        1228526.5          19959.5 
        7.1570121        3.0960362            0.125       -1102915.7        1650882.6        3892.3508 
        7.1570121        3.0960362            0.375       -1094380.7        1650395.7         6894.029 
        7.1570121        3.0960362            0.625         -1112243        1639230.1        13166.857 
        6.9436237        2.9558712            0.125       -1871371.7        2302762.5       -374.57561 
        6.9436237        2.9558712            0.375       -1863726.6        2298457.2       -3690.6469 
        6.9436237        2.9558712            0.625         -1869321        2293315.6        8211.4642 
        1.7615006            3.875         0.307319       -988956.31        29187.127        57538.819 
        1.9992336            3.875       0.35233364       -1064960.1         33471.52        91228.627 
        2.2421965            3.875       0.36832167       -1160749.5        36372.381        56108.918 
        2.4882931            3.875       0.37302127       -1227618.6        36304.867        38645.433 
        2.7364929            3.875       0.37367255       -1288267.2        35105.175        30778.228 
        2.9855046            3.875       0.37357159       -1346600.1        33387.112        27769.197 
