%    UNITS: X,Y,Z in m;  Magnetic Field Intensity in Amps/meter
%           X (m)            Y (m)            Z (m)        RealScatX        RealScatY        RealScatZ         RealTotX         RealTotY         RealTotZ
     0.0005416665     0.0051918196    0.00029156634       -7.8028767   -3.4796786e-05    1.2500317e-05       0.19712329   -3.4796786e-05    1.2500317e-05 
     0.0005416665     0.0052916623    0.00029717338        -7.802839   -2.2277007e-05    1.0135094e-05       0.19716101   -2.2277007e-05    1.0135094e-05 
     0.0005416665      0.005391505    0.00030278043        -7.802843   -2.4675719e-05     1.088908e-05       0.19715701   -2.4675719e-05     1.088908e-05 
     0.0005416665     0.0054913477    0.00030838747       -7.8028473   -2.7433058e-05    1.1571786e-05       0.19715273   -2.7433058e-05    1.1571786e-05 
     0.0005416665     0.0055911904    0.00031399452       -7.8028396    -4.028172e-05    2.1142538e-05       0.19716042    -4.028172e-05    2.1142538e-05 
     0.0005416665     0.0056910331    0.00031960156       -7.8028357   -4.1028556e-05    3.6861457e-05       0.19716434   -4.1028556e-05    3.6861457e-05 
     0.0005416665     0.0057908758    0.00032520861       -7.8028143   -3.6129707e-05    6.6942506e-05       0.19718565   -3.6129707e-05    6.6942506e-05 
     0.0005416665     0.0058907184    0.00033081565       -7.8028522   -8.6460028e-05    8.0070513e-05       0.19714779   -8.6460028e-05    8.0070513e-05 
     0.0005416665     0.0059905611     0.0003364227       -7.8028729    -6.624575e-05    2.1435403e-05       0.19712713    -6.624575e-05    2.1435403e-05 
     0.0005416665     0.0060904038    0.00034202974       -7.8028511   -9.8845041e-05    1.2433935e-05       0.19714889   -9.8845041e-05    1.2433935e-05 
     0.0005416665     0.0061902465    0.00034763679       -7.8028898    -0.0001291348    1.4062756e-05       0.19711018    -0.0001291348    1.4062756e-05 
     0.0005416665     0.0062900892    0.00035324383       -7.8029153   -0.00015944371    5.4276483e-06       0.19708472   -0.00015944371    5.4276483e-06 
     0.0005416665     0.0063899319    0.00035885088       -7.8029389   -0.00019042543    2.8907775e-05       0.19706114   -0.00019042543    2.8907775e-05 
     0.0005416665     0.0064897746    0.00036445792       -7.8029684    -0.0002118529    2.9900272e-05       0.19703157    -0.0002118529    2.9900272e-05 
     0.0005416665     0.0065896172    0.00037006497       -7.8030602   -0.00029156861    6.2439288e-05       0.19693979   -0.00029156861    6.2439288e-05 
     0.0005416665     0.0066894599    0.00037567201       -7.8030677   -0.00028126916    3.4292607e-05       0.19693234   -0.00028126916    3.4292607e-05 
     0.0005416665     0.0067893026    0.00038127906        -7.803096   -0.00030735751    3.7342253e-05         0.196904   -0.00030735751    3.7342253e-05 
     0.0005416665     0.0068891453     0.0003868861       -7.8031456   -0.00037379642    6.7867177e-05       0.19685439   -0.00037379642    6.7867177e-05 
     0.0005416665      0.006988988    0.00039249315       -7.8031304   -0.00039427619    4.4009056e-05       0.19686957   -0.00039427619    4.4009056e-05 
     0.0005416665     0.0070888307    0.00039810019       -7.8032016   -0.00044516055    6.4848577e-05       0.19679837   -0.00044516055    6.4848577e-05 
     0.0005416665     0.0071886733    0.00040370724       -7.8032814   -0.00048515626    4.3492203e-05       0.19671857   -0.00048515626    4.3492203e-05 
     0.0005416665      0.007288516    0.00040931428       -7.8034207   -0.00061471621    5.2912582e-05       0.19657929   -0.00061471621    5.2912582e-05 
     0.0005416665     0.0073883587    0.00041492133       -7.8035292   -0.00068012301    7.3588331e-05       0.19647079   -0.00068012301    7.3588331e-05 
     0.0005416665     0.0074882014    0.00042052837       -7.8035809   -0.00077992184    9.3463837e-05       0.19641914   -0.00077992184    9.3463837e-05 
     0.0005416665     0.0075880441    0.00042613542       -7.8036424   -0.00085275586    9.0221882e-05       0.19635756   -0.00085275586    9.0221882e-05 
     0.0005416665     0.0076878868    0.00043174246       -7.8037217   -0.00098054754    6.2716193e-05       0.19627833   -0.00098054754    6.2716193e-05 
     0.0005416665     0.0077877295    0.00043734951       -7.8039936    -0.0011066779    0.00012156399       0.19600644    -0.0011066779    0.00012156399 
     0.0005416665     0.0078875721    0.00044295655       -7.8042504    -0.0012982114    6.1778002e-05       0.19574963    -0.0012982114    6.1778002e-05 
     0.0005416665     0.0079874148     0.0004485636       -7.8045026    -0.0015100845    0.00011799448       0.19549736    -0.0015100845    0.00011799448 
     0.0005416665     0.0080872575    0.00045417064        -7.804818    -0.0017099778    0.00014426413       0.19518203    -0.0017099778    0.00014426413 
     0.0005416665     0.0081871002    0.00045977769       -7.8050036    -0.0018954902   -4.1804646e-05       0.19499641    -0.0018954902   -4.1804646e-05 
     0.0005416665     0.0082869429    0.00046538473       -7.8050514    -0.0021569899   -0.00012495617       0.19494857    -0.0021569899   -0.00012495617 
     0.0005416665     0.0083867856    0.00047099178       -7.8052765    -0.0026368362   -0.00021394767       0.19472346    -0.0026368362   -0.00021394767 
     0.0005416665     0.0084866283    0.00047659882       -7.8057501    -0.0032146167   -0.00032665408       0.19424985    -0.0032146167   -0.00032665408 
     0.0005416665     0.0085864709    0.00048220587       -7.8063933    -0.0037775738   -0.00046616013       0.19360667    -0.0037775738   -0.00046616013 
     0.0005416665     0.0086863136    0.00048781291       -7.8060508    -0.0041484375   -0.00070328069       0.19394924    -0.0041484375   -0.00070328069 
     0.0005416665     0.0087861563    0.00049341996       -7.8057436    -0.0039771142   -0.00040295224       0.19425637    -0.0039771142   -0.00040295224 
     0.0005416665      0.008885999      0.000499027       -7.8062992    -0.0054026608    -0.0046122326       0.19370078    -0.0054026608    -0.0046122326 


