%           X (m)            Y (m)            Z (m)         RealPolX         RealPolY         RealPolZ       RealFieldX       RealFieldY       RealFieldZ        RealFluxX        RealFluxY        RealFluxZ            |Pol|          |Field|           |Flux|
      0.080718269      0.001175627      0.010433978         220.3637       0.59607336        5.2929033         2.225896      0.006020943      0.053463669    0.00027971434    7.5661401e-07    6.7184428e-06        220.42806        2.2265461    0.00027979604 
      0.082916346      0.001175627      0.010433978        212.35165       0.66256807        5.8812745        2.1449662     0.0066926068      0.059406813     0.0002695444    8.4101777e-07    7.4652803e-06        212.43411        2.1457991    0.00026964907 
      0.085114423      0.001175627      0.010433978        203.35984       0.73414952        6.5157499        2.0541398     0.0074156517      0.065815655    0.00025813082    9.3187828e-07    8.2706392e-06        203.46552        2.0552073    0.00025826496 
        0.0873125      0.001175627      0.010433978        193.28711        0.8119483        7.2057514        1.9523951      0.008201498      0.072785368     0.0002453452    1.0306306e-06    9.1464791e-06        193.42308        1.9537685     0.0002455178 
      0.089510577      0.001175627      0.010433978        181.96743       0.89755226        7.9650802        1.8380548     0.0090661844      0.080455355    0.00023097678    1.1392903e-06    1.0110318e-05        182.14388        1.8398372    0.00023120076 
      0.091708654      0.001175627      0.010433978        169.13186       0.99328446        8.8141516        1.7084026      0.010033176      0.089031834     0.0002146842    1.2608061e-06     1.118807e-05        169.36429        1.7107504    0.00021497923 
      0.093906731      0.001175627      0.010433978        154.32826        1.1029152         9.786183        1.5588714      0.011140558      0.098850333    0.00019589355    1.3999638e-06    1.2421899e-05        154.64216        1.5620421      0.000196292 
      0.096104808      0.001175627      0.010433978        136.69796        1.2372536        10.976597        1.3807875      0.012497511       0.11087472    0.00017351488    1.5704836e-06    1.3932928e-05        137.14354        1.3852883    0.00017408046 
      0.098302885      0.001175627      0.010433978        114.82872        1.3885455        12.316695         1.159886      0.014025712       0.12441106    0.00014575558     1.762523e-06    1.5633955e-05        115.49573        1.1666235    0.00014660224 
       0.10050096      0.001175627      0.010433978        76.733483        2.2399515         19.89195       0.77508569      0.022625772       0.20092878     9.740014e-05    2.8432384e-06    2.5249456e-05        79.301541       0.80102567    0.00010065985 
       0.07063692     0.0011122857     0.0098718085        409.09491        10.728754        95.510937        4.1322718       0.10837126       0.96475693     0.0005192766    1.3618334e-05    0.00012123493        420.23338        4.2447816    0.00053341499 
       0.07222442     0.0011542724      0.010244451        281.79833        7.7075928        68.484782        2.8464478      0.077854473       0.69176548    0.00035769518    9.7834816e-06    8.6929813e-05        290.10321        2.9303354    0.00036823681 
      0.018416667     0.0010916536      0.009688694        610.55895      0.065062849       0.55474501        6.1672622     0.0006572005     0.0056034849    0.00077500102     8.258625e-08    7.0415468e-07        610.55921        6.1672647    0.00077500134 
          0.01625     0.0010916536      0.009688694        611.99827       0.05510796       0.48744603        6.1818007    0.00055664606     0.0049236972    0.00077682798    6.9950207e-08    6.1873004e-07        611.99846        6.1818027    0.00077682823 
      0.014083333     0.0010916536      0.009688694        613.25016      0.047645905       0.42071674         6.194446    0.00048127176      0.004249664    0.00077841704    6.0478393e-08    5.3402853e-07         613.2503        6.1944475    0.00077841723 
      0.011916667     0.0010916536      0.009688694        614.31909      0.040105469       0.35474233        6.2052433    0.00040510575     0.0035832559    0.00077977388     5.090709e-08    4.5028522e-07        614.31919        6.2052444    0.00077977401 
          0.00975     0.0010916536      0.009688694        615.20718      0.032987906        0.2893567         6.214214    0.00033321117      0.002922795    0.00078090116    4.1872551e-08    3.6728925e-07        615.20725        6.2142147    0.00078090125 
     0.0075833333     0.0010916536      0.009688694        615.91691      0.026462698       0.22442366         6.221383    0.00026729998     0.0022669057    0.00078180204    3.3589907e-08    2.8486777e-07        615.91695        6.2213834    0.00078180209 
     0.0054166667     0.0010916536      0.009688694        616.45168       0.02156674       0.15971167        6.2267847    0.00021784585     0.0016132492    0.00078248084    2.7375317e-08    2.0272687e-07         616.4517        6.2267849    0.00078248086 
          0.00325     0.0010916536      0.009688694         616.8189      0.021547521      0.094736682         6.230494    0.00021765173    0.00095693618    0.00078294696    2.7350923e-08    1.2025215e-07        616.81891        6.2304941    0.00078294697 
     0.0010833333     0.0010916536      0.009688694        617.05029      0.044612335      0.027541231        6.2328312    0.00045062965    0.00027819425    0.00078324067    5.6627792e-08    3.4958921e-08         617.0503        6.2328313    0.00078324068 

