%    UNITS: X,Y,Z in in;  Magnetic Field Intensity in Amps/meter
%          X (in)           Y (in)           Z (in)        RealScatX        RealScatY        RealScatZ         RealTotX         RealTotY         RealTotZ
              1.2                0                0       -16115.678     -1.29603e-11   -3.2668083e-08        3884.3223     -1.29603e-11   -3.2668083e-08 
             1.25                0                0       -16134.171   -1.4097168e-11   -3.7508926e-08        3865.8291   -1.4097168e-11   -3.7508926e-08 
              1.3                0                0       -16153.536     1.546141e-11   -4.2988631e-08        3846.4639     1.546141e-11   -4.2988631e-08 
             1.35                0                0       -16173.667    3.1377567e-11   -4.9388746e-08         3826.333    3.1377567e-11   -4.9388746e-08 
              1.4                0                0       -16194.551     4.638423e-11   -5.6674708e-08        3805.4487     4.638423e-11   -5.6674708e-08 
             1.45                0                0       -16216.333    4.3655746e-11   -6.5009999e-08        3783.6668    4.3655746e-11   -6.5009999e-08 
              1.5                0                0       -16238.947    3.8369308e-11    -7.461017e-08        3761.0534    3.8369308e-11    -7.461017e-08 
             1.55                0                0        -16262.38    3.2628122e-11   -8.5623014e-08        3737.6198    3.2628122e-11   -8.5623014e-08 
              1.6                0                0       -16286.634    1.9554136e-11   -9.8225883e-08        3713.3664    1.9554136e-11   -9.8225883e-08 
             1.65                0                0       -16311.746    2.0918378e-11   -1.1271095e-07         3688.254    2.0918378e-11   -1.1271095e-07 
              1.7                0                0       -16337.722    3.0013325e-11   -1.2938199e-07        3662.2775    3.0013325e-11   -1.2938199e-07 
             1.75                0                0       -16364.557    2.7284841e-12   -1.4861121e-07        3635.4426    2.7284841e-12   -1.4861121e-07 
              1.8                0                0       -16392.268   -2.7284841e-12   -1.7077855e-07        3607.7323   -2.7284841e-12   -1.7077855e-07 
             1.85                0                0       -16420.906    1.6370905e-11   -1.9655954e-07        3579.0936    1.6370905e-11   -1.9655954e-07 
              1.9                0                0        -16450.49    1.3642421e-11    -2.266757e-07        3549.5104    1.3642421e-11    -2.266757e-07 
             1.95                0                0       -16481.036   -3.7516656e-12    -2.622686e-07        3518.9644   -3.7516656e-12    -2.622686e-07 
                2                0                0       -16512.604   -2.0008883e-11   -3.0489764e-07        3487.3961   -2.0008883e-11   -3.0489764e-07 
             2.05                0                0       -16545.295   -1.4551915e-11   -3.5702669e-07        3454.7052   -1.4551915e-11   -3.5702669e-07 
              2.1                0                0       -16579.183   -3.3651304e-11   -4.2242391e-07        3420.8166   -3.3651304e-11   -4.2242391e-07 
             2.15                0                0       -16614.383   -3.3196557e-11   -5.0714971e-07        3385.6168   -3.3196557e-11   -5.0714971e-07 
              2.2                0                0       -16651.088   -3.2969183e-11    -6.210098e-07        3348.9115   -3.2969183e-11    -6.210098e-07 
             2.25                0                0       -16689.574   -3.1377567e-11   -7.8023368e-07        3310.4257   -3.1377567e-11   -7.8023368e-07 
              2.3                0                0       -16730.154   -1.9099389e-11   -1.0115341e-06        3269.8463   -1.9099389e-11   -1.0115341e-06 
             2.35                0                0       -16773.272   -7.2759576e-12   -1.3574318e-06        3226.7275   -7.2759576e-12   -1.3574318e-06 
              2.4                0                0       -16819.535   -2.3646862e-11   -1.8815094e-06        3180.4649   -2.3646862e-11   -1.8815094e-06 
             2.45                0                0       -16869.848    6.3664629e-12   -2.6680284e-06        3130.1524    6.3664629e-12   -2.6680284e-06 
              2.5                0                0       -16925.245    1.2732926e-11   -3.8056157e-06        3074.7552    1.2732926e-11   -3.8056157e-06 
             2.55                0                0       -16987.114     2.910383e-11   -5.3439078e-06        3012.8855     2.910383e-11   -5.3439078e-06 
              2.6                0                0       -17057.074    3.4560799e-11   -7.2243174e-06        2942.9259    3.4560799e-11   -7.2243174e-06 
             2.65                0                0       -17137.211    3.6379788e-11   -9.2152932e-06        2862.7893    3.6379788e-11   -9.2152932e-06 
              2.7                0                0       -17229.454    6.7302608e-11   -1.0914533e-05        2770.5455    6.7302608e-11   -1.0914533e-05 
             2.75                0                0       -17335.169    1.0550139e-10   -1.1865794e-05         2664.831    1.0550139e-10   -1.1865794e-05 
              2.8                0                0       -17454.103    1.2914825e-10   -1.1757941e-05        2545.8967    1.2914825e-10   -1.1757941e-05 
             2.85                0                0       -17584.091    1.9042545e-10   -1.0587537e-05        2415.9089    1.9042545e-10   -1.0587537e-05 
              2.9                0                0       -17719.157    2.3783286e-10    -8.670916e-06        2280.8433    2.3783286e-10    -8.670916e-06 
             2.95                0                0       -17851.778    2.1736923e-10   -6.4917303e-06        2148.2224    2.1736923e-10   -6.4917303e-06 
                3                0                0       -17973.427     2.401066e-10   -4.4849066e-06        2026.5732     2.401066e-10   -4.4849066e-06 
             3.05                0                0       -18076.319    2.1827873e-10   -2.8963773e-06        1923.6809    2.1827873e-10   -2.8963773e-06 
